psgc10,name,province,year,births,deaths,flag,source
0502003000,Bato,Catanduanes,2020,348.0,140.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0502003000,Bato,Catanduanes,2021,308.0,202.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0502003000,Bato,Catanduanes,2022,267.0,173.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0502003000,Bato,Catanduanes,2023,313.0,173.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0502003000,Bato,Catanduanes,2024,264.0,181.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0502004000,Caramoran,Catanduanes,2017,677.0,191.0,,vital_events_2017.xlsx
0502004000,Caramoran,Catanduanes,2018,,179.0,,deaths_2018_stat_tables.xlsx
0502004000,Caramoran,Catanduanes,2019,639.0,187.0,preliminary,vitalstats_2019_stat_tables.xlsx
0502004000,Caramoran,Catanduanes,2020,535.0,181.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0502004000,Caramoran,Catanduanes,2021,455.0,255.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0502004000,Caramoran,Catanduanes,2022,603.0,163.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0502004000,Caramoran,Catanduanes,2023,541.0,219.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0502004000,Caramoran,Catanduanes,2024,435.0,180.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0502005000,Gigmoto,Catanduanes,2017,190.0,45.0,,vital_events_2017.xlsx
0502005000,Gigmoto,Catanduanes,2018,,57.0,,deaths_2018_stat_tables.xlsx
0502005000,Gigmoto,Catanduanes,2019,184.0,51.0,preliminary,vitalstats_2019_stat_tables.xlsx
0502005000,Gigmoto,Catanduanes,2020,167.0,50.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0502005000,Gigmoto,Catanduanes,2021,138.0,75.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0502005000,Gigmoto,Catanduanes,2022,163.0,57.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0502005000,Gigmoto,Catanduanes,2023,140.0,64.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0502005000,Gigmoto,Catanduanes,2024,139.0,61.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0502006000,Pandan,Catanduanes,2017,450.0,148.0,,vital_events_2017.xlsx
0502006000,Pandan,Catanduanes,2018,,139.0,,deaths_2018_stat_tables.xlsx
0502006000,Pandan,Catanduanes,2019,419.0,170.0,preliminary,vitalstats_2019_stat_tables.xlsx
0502006000,Pandan,Catanduanes,2020,358.0,130.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0502006000,Pandan,Catanduanes,2021,310.0,203.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0502006000,Pandan,Catanduanes,2022,434.0,140.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0502006000,Pandan,Catanduanes,2023,381.0,158.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0502006000,Pandan,Catanduanes,2024,324.0,174.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0502007000,Panganiban,Catanduanes,2017,156.0,56.0,,vital_events_2017.xlsx
0502007000,Panganiban,Catanduanes,2018,,66.0,,deaths_2018_stat_tables.xlsx
0502007000,Panganiban,Catanduanes,2019,157.0,55.0,preliminary,vitalstats_2019_stat_tables.xlsx
0502007000,Panganiban,Catanduanes,2020,141.0,53.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0502007000,Panganiban,Catanduanes,2021,134.0,72.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0502007000,Panganiban,Catanduanes,2022,133.0,52.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0502007000,Panganiban,Catanduanes,2023,128.0,75.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0502007000,Panganiban,Catanduanes,2024,123.0,53.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0502008000,San Andres,Catanduanes,2017,713.0,261.0,,vital_events_2017.xlsx
0502008000,San Andres,Catanduanes,2018,,268.0,,deaths_2018_stat_tables.xlsx
0502008000,San Andres,Catanduanes,2019,722.0,263.0,preliminary,vitalstats_2019_stat_tables.xlsx
0502008000,San Andres,Catanduanes,2020,622.0,267.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0502008000,San Andres,Catanduanes,2021,594.0,342.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0502008000,San Andres,Catanduanes,2022,614.0,277.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0502008000,San Andres,Catanduanes,2023,613.0,288.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0502008000,San Andres,Catanduanes,2024,595.0,284.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0502009000,San Miguel,Catanduanes,2017,356.0,111.0,,vital_events_2017.xlsx
0502009000,San Miguel,Catanduanes,2018,,101.0,,deaths_2018_stat_tables.xlsx
0502009000,San Miguel,Catanduanes,2019,306.0,102.0,preliminary,vitalstats_2019_stat_tables.xlsx
0502009000,San Miguel,Catanduanes,2020,261.0,104.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0502009000,San Miguel,Catanduanes,2021,219.0,130.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0502009000,San Miguel,Catanduanes,2022,223.0,108.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0502009000,San Miguel,Catanduanes,2023,233.0,105.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0502009000,San Miguel,Catanduanes,2024,202.0,116.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0502010000,Viga,Catanduanes,2017,516.0,141.0,,vital_events_2017.xlsx
0502010000,Viga,Catanduanes,2018,,143.0,,deaths_2018_stat_tables.xlsx
0502010000,Viga,Catanduanes,2019,408.0,144.0,preliminary,vitalstats_2019_stat_tables.xlsx
0502010000,Viga,Catanduanes,2020,358.0,130.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0502010000,Viga,Catanduanes,2021,285.0,155.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0502010000,Viga,Catanduanes,2022,336.0,137.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0502010000,Viga,Catanduanes,2023,300.0,158.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0502010000,Viga,Catanduanes,2024,285.0,144.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0502011000,Virac ,Catanduanes,2017,1452.0,520.0,,vital_events_2017.xlsx
0502011000,Virac ,Catanduanes,2018,,492.0,,deaths_2018_stat_tables.xlsx
0502011000,Virac ,Catanduanes,2019,1342.0,510.0,preliminary,vitalstats_2019_stat_tables.xlsx
0502011000,Virac ,Catanduanes,2020,1200.0,511.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0502011000,Virac ,Catanduanes,2021,1179.0,670.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0502011000,Virac ,Catanduanes,2022,1156.0,518.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0502011000,Virac ,Catanduanes,2023,1154.0,537.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0502011000,Virac ,Catanduanes,2024,991.0,549.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0504101000,Aroroy,Masbate,2017,1459.0,380.0,,vital_events_2017.xlsx
0504101000,Aroroy,Masbate,2018,,319.0,,deaths_2018_stat_tables.xlsx
0504101000,Aroroy,Masbate,2019,1538.0,389.0,preliminary,vitalstats_2019_stat_tables.xlsx
0504101000,Aroroy,Masbate,2020,1287.0,356.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0504101000,Aroroy,Masbate,2021,1094.0,537.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0504101000,Aroroy,Masbate,2022,1244.0,490.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0504101000,Aroroy,Masbate,2023,1244.0,458.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0504101000,Aroroy,Masbate,2024,1261.0,479.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0504102000,Baleno,Masbate,2017,454.0,147.0,,vital_events_2017.xlsx
0504102000,Baleno,Masbate,2018,,126.0,,deaths_2018_stat_tables.xlsx
0504102000,Baleno,Masbate,2019,528.0,149.0,preliminary,vitalstats_2019_stat_tables.xlsx
0504102000,Baleno,Masbate,2020,393.0,159.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0504102000,Baleno,Masbate,2021,390.0,222.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0504102000,Baleno,Masbate,2022,442.0,154.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0504102000,Baleno,Masbate,2023,518.0,134.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0504102000,Baleno,Masbate,2024,468.0,157.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0504103000,Balud,Masbate,2017,495.0,160.0,,vital_events_2017.xlsx
0504103000,Balud,Masbate,2018,,144.0,,deaths_2018_stat_tables.xlsx
0504103000,Balud,Masbate,2019,612.0,216.0,preliminary,vitalstats_2019_stat_tables.xlsx
0504103000,Balud,Masbate,2020,560.0,190.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0504103000,Balud,Masbate,2021,479.0,301.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0504103000,Balud,Masbate,2022,639.0,259.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0504103000,Balud,Masbate,2023,674.0,225.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0504103000,Balud,Masbate,2024,590.0,234.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0504104000,Batuan,Masbate,2017,216.0,77.0,,vital_events_2017.xlsx
0504104000,Batuan,Masbate,2018,,76.0,,deaths_2018_stat_tables.xlsx
0504104000,Batuan,Masbate,2019,204.0,82.0,preliminary,vitalstats_2019_stat_tables.xlsx
0504104000,Batuan,Masbate,2020,161.0,98.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0504104000,Batuan,Masbate,2021,153.0,121.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0504104000,Batuan,Masbate,2022,219.0,103.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0504104000,Batuan,Masbate,2023,197.0,120.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0504104000,Batuan,Masbate,2024,203.0,122.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0504105000,Cataingan,Masbate,2017,770.0,298.0,,vital_events_2017.xlsx
0504105000,Cataingan,Masbate,2018,,263.0,,deaths_2018_stat_tables.xlsx
0504105000,Cataingan,Masbate,2019,813.0,314.0,preliminary,vitalstats_2019_stat_tables.xlsx
0504105000,Cataingan,Masbate,2020,722.0,329.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0504105000,Cataingan,Masbate,2021,658.0,424.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0504105000,Cataingan,Masbate,2022,713.0,389.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0504105000,Cataingan,Masbate,2023,667.0,387.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0504105000,Cataingan,Masbate,2024,665.0,377.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0504106000,Cawayan,Masbate,2017,1060.0,281.0,,vital_events_2017.xlsx
0504106000,Cawayan,Masbate,2018,,233.0,,deaths_2018_stat_tables.xlsx
0504106000,Cawayan,Masbate,2019,1052.0,343.0,preliminary,vitalstats_2019_stat_tables.xlsx
0504106000,Cawayan,Masbate,2020,982.0,289.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0504106000,Cawayan,Masbate,2021,892.0,388.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0504106000,Cawayan,Masbate,2022,1186.0,324.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0504106000,Cawayan,Masbate,2023,1269.0,377.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0504106000,Cawayan,Masbate,2024,1136.0,423.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0504107000,Claveria,Masbate,2017,506.0,170.0,,vital_events_2017.xlsx
0504107000,Claveria,Masbate,2018,,151.0,,deaths_2018_stat_tables.xlsx
0504107000,Claveria,Masbate,2019,539.0,154.0,preliminary,vitalstats_2019_stat_tables.xlsx
0504107000,Claveria,Masbate,2020,510.0,159.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0504107000,Claveria,Masbate,2021,358.0,200.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0504107000,Claveria,Masbate,2022,475.0,200.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0504107000,Claveria,Masbate,2023,531.0,170.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0504107000,Claveria,Masbate,2024,347.0,221.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0504108000,Dimasalang,Masbate,2017,485.0,143.0,,vital_events_2017.xlsx
0504108000,Dimasalang,Masbate,2018,,118.0,,deaths_2018_stat_tables.xlsx
0504108000,Dimasalang,Masbate,2019,412.0,158.0,preliminary,vitalstats_2019_stat_tables.xlsx
0504108000,Dimasalang,Masbate,2020,319.0,141.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0504108000,Dimasalang,Masbate,2021,301.0,191.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0504108000,Dimasalang,Masbate,2022,377.0,182.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0504108000,Dimasalang,Masbate,2023,419.0,163.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0504108000,Dimasalang,Masbate,2024,345.0,171.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0504109000,Esperanza,Masbate,2017,220.0,79.0,,vital_events_2017.xlsx
0504109000,Esperanza,Masbate,2018,,65.0,,deaths_2018_stat_tables.xlsx
0504109000,Esperanza,Masbate,2019,235.0,82.0,preliminary,vitalstats_2019_stat_tables.xlsx
0504109000,Esperanza,Masbate,2020,199.0,92.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0504109000,Esperanza,Masbate,2021,174.0,142.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0504109000,Esperanza,Masbate,2022,260.0,113.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0504109000,Esperanza,Masbate,2023,290.0,107.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0504109000,Esperanza,Masbate,2024,237.0,139.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0504110000,Mandaon,Masbate,2017,622.0,219.0,,vital_events_2017.xlsx
0504110000,Mandaon,Masbate,2018,,169.0,,deaths_2018_stat_tables.xlsx
0504110000,Mandaon,Masbate,2019,766.0,235.0,preliminary,vitalstats_2019_stat_tables.xlsx
0504110000,Mandaon,Masbate,2020,660.0,205.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0504110000,Mandaon,Masbate,2021,572.0,277.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0504110000,Mandaon,Masbate,2022,740.0,280.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0504110000,Mandaon,Masbate,2023,763.0,283.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0504110000,Mandaon,Masbate,2024,650.0,279.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0504111000,City of Masbate ,Masbate,2017,1758.0,629.0,,vital_events_2017.xlsx
0504111000,City of Masbate ,Masbate,2018,,1236.0,,deaths_2018_stat_tables.xlsx
0504111000,City of Masbate ,Masbate,2019,2304.0,867.0,preliminary,vitalstats_2019_stat_tables.xlsx
0504111000,City of Masbate ,Masbate,2020,1945.0,605.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0504111000,City of Masbate ,Masbate,2021,1696.0,955.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0504111000,City of Masbate ,Masbate,2022,1943.0,753.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0504111000,City of Masbate ,Masbate,2023,2147.0,730.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0504111000,City of Masbate ,Masbate,2024,2023.0,743.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0504112000,Milagros,Masbate,2017,1020.0,238.0,,vital_events_2017.xlsx
0504112000,Milagros,Masbate,2018,,180.0,,deaths_2018_stat_tables.xlsx
0504112000,Milagros,Masbate,2019,1038.0,252.0,preliminary,vitalstats_2019_stat_tables.xlsx
0504112000,Milagros,Masbate,2020,962.0,276.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0504112000,Milagros,Masbate,2021,900.0,334.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0504112000,Milagros,Masbate,2022,1077.0,304.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0504112000,Milagros,Masbate,2023,1032.0,329.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0504112000,Milagros,Masbate,2024,905.0,361.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0504113000,Mobo,Masbate,2017,720.0,237.0,,vital_events_2017.xlsx
0504113000,Mobo,Masbate,2018,,177.0,,deaths_2018_stat_tables.xlsx
0504113000,Mobo,Masbate,2019,776.0,228.0,preliminary,vitalstats_2019_stat_tables.xlsx
0504113000,Mobo,Masbate,2020,686.0,193.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0504113000,Mobo,Masbate,2021,582.0,292.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0504113000,Mobo,Masbate,2022,752.0,282.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0504113000,Mobo,Masbate,2023,784.0,265.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0504113000,Mobo,Masbate,2024,661.0,245.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0504114000,Monreal,Masbate,2017,252.0,117.0,,vital_events_2017.xlsx
0504114000,Monreal,Masbate,2018,,97.0,,deaths_2018_stat_tables.xlsx
0504114000,Monreal,Masbate,2019,330.0,136.0,preliminary,vitalstats_2019_stat_tables.xlsx
0504114000,Monreal,Masbate,2020,317.0,128.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0504114000,Monreal,Masbate,2021,250.0,203.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0504114000,Monreal,Masbate,2022,347.0,155.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0504114000,Monreal,Masbate,2023,327.0,151.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0504114000,Monreal,Masbate,2024,316.0,148.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0504115000,Palanas,Masbate,2017,498.0,146.0,,vital_events_2017.xlsx
0504115000,Palanas,Masbate,2018,,137.0,,deaths_2018_stat_tables.xlsx
0504115000,Palanas,Masbate,2019,510.0,151.0,preliminary,vitalstats_2019_stat_tables.xlsx
0504115000,Palanas,Masbate,2020,392.0,137.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0504115000,Palanas,Masbate,2021,415.0,235.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0504115000,Palanas,Masbate,2022,517.0,185.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0504115000,Palanas,Masbate,2023,462.0,214.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0504115000,Palanas,Masbate,2024,452.0,219.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0504116000,Pio V. Corpus,Masbate,2017,338.0,93.0,,vital_events_2017.xlsx
0504116000,Pio V. Corpus,Masbate,2018,,90.0,,deaths_2018_stat_tables.xlsx
0504116000,Pio V. Corpus,Masbate,2019,364.0,126.0,preliminary,vitalstats_2019_stat_tables.xlsx
0504116000,Pio V. Corpus,Masbate,2020,319.0,118.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0504116000,Pio V. Corpus,Masbate,2021,313.0,190.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0504116000,Pio V. Corpus,Masbate,2022,328.0,166.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0504116000,Pio V. Corpus,Masbate,2023,392.0,169.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0504116000,Pio V. Corpus,Masbate,2024,351.0,164.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0504117000,Placer,Masbate,2017,1013.0,298.0,,vital_events_2017.xlsx
0504117000,Placer,Masbate,2018,,267.0,,deaths_2018_stat_tables.xlsx
0504117000,Placer,Masbate,2019,1077.0,287.0,preliminary,vitalstats_2019_stat_tables.xlsx
0504117000,Placer,Masbate,2020,991.0,274.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0504117000,Placer,Masbate,2021,912.0,381.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0504117000,Placer,Masbate,2022,1086.0,314.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0504117000,Placer,Masbate,2023,1012.0,367.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0504117000,Placer,Masbate,2024,965.0,375.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0504118000,San Fernando,Masbate,2017,296.0,144.0,,vital_events_2017.xlsx
0504118000,San Fernando,Masbate,2018,,120.0,,deaths_2018_stat_tables.xlsx
0504118000,San Fernando,Masbate,2019,233.0,90.0,preliminary,vitalstats_2019_stat_tables.xlsx
0504118000,San Fernando,Masbate,2020,245.0,157.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0504118000,San Fernando,Masbate,2021,191.0,144.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0504118000,San Fernando,Masbate,2022,264.0,162.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0504118000,San Fernando,Masbate,2023,310.0,175.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0504118000,San Fernando,Masbate,2024,280.0,168.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0504119000,San Jacinto,Masbate,2017,444.0,185.0,,vital_events_2017.xlsx
0504119000,San Jacinto,Masbate,2018,,194.0,,deaths_2018_stat_tables.xlsx
0504119000,San Jacinto,Masbate,2019,476.0,226.0,preliminary,vitalstats_2019_stat_tables.xlsx
0504119000,San Jacinto,Masbate,2020,434.0,178.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0504119000,San Jacinto,Masbate,2021,373.0,268.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0504119000,San Jacinto,Masbate,2022,455.0,236.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
