geo,year,births,deaths,source,flag
camarines norte,2022,11225.0,4388.0,unit series folded to geographic provinces,
camarines norte,2023,11179.0,4503.0,unit series folded to geographic provinces,
camarines norte,2024,10492.0,4548.0,unit series folded to geographic provinces,
camarines sur,2006,,9672.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
camarines sur,2007,,10081.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
camarines sur,2008,,9713.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
camarines sur,2009,,10577.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
camarines sur,2010,,10680.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
camarines sur,2011,,10924.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
camarines sur,2012,,10934.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
camarines sur,2013,43620.0,11305.0,unit series folded to geographic provinces,
camarines sur,2014,41681.0,12200.0,unit series folded to geographic provinces,
camarines sur,2015,41023.0,11745.0,unit series folded to geographic provinces,
camarines sur,2016,40203.0,12298.0,unit series folded to geographic provinces,
camarines sur,2017,38150.0,12769.0,unit series folded to geographic provinces,
camarines sur,2018,37729.0,12268.0,unit series folded to geographic provinces,
camarines sur,2019,37067.0,13039.0,unit series folded to geographic provinces,
camarines sur,2020,33320.0,12605.0,unit series folded to geographic provinces,
camarines sur,2021,29995.0,17078.0,unit series folded to geographic provinces,
camarines sur,2022,32899.0,14005.0,unit series folded to geographic provinces,
camarines sur,2023,32652.0,14387.0,unit series folded to geographic provinces,
camarines sur,2024,30063.0,14487.0,unit series folded to geographic provinces,
camiguin,2006,,516.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
camiguin,2007,,447.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
camiguin,2008,,483.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
camiguin,2009,,578.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
camiguin,2010,,512.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
camiguin,2011,,508.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
camiguin,2012,,502.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
camiguin,2013,1913.0,569.0,unit series folded to geographic provinces,
camiguin,2014,1789.0,488.0,unit series folded to geographic provinces,
camiguin,2015,1664.0,567.0,unit series folded to geographic provinces,
camiguin,2016,1657.0,633.0,unit series folded to geographic provinces,
camiguin,2017,1496.0,624.0,unit series folded to geographic provinces,
camiguin,2018,1444.0,623.0,unit series folded to geographic provinces,
camiguin,2019,1430.0,659.0,unit series folded to geographic provinces,
camiguin,2020,1405.0,540.0,unit series folded to geographic provinces,
camiguin,2021,1121.0,1055.0,unit series folded to geographic provinces,
camiguin,2022,1091.0,709.0,unit series folded to geographic provinces,
camiguin,2023,719.0,696.0,unit series folded to geographic provinces,
camiguin,2024,868.0,700.0,unit series folded to geographic provinces,
capiz,2006,,4441.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
capiz,2007,,4314.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
capiz,2008,,4793.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
capiz,2009,,4738.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
capiz,2010,,4628.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
capiz,2011,,4511.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
capiz,2012,,4704.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
capiz,2013,12232.0,4852.0,unit series folded to geographic provinces,
capiz,2014,11947.0,5118.0,unit series folded to geographic provinces,
capiz,2015,11968.0,4519.0,unit series folded to geographic provinces,
capiz,2016,11738.0,4824.0,unit series folded to geographic provinces,
capiz,2017,10454.0,5142.0,unit series folded to geographic provinces,
capiz,2018,10627.0,5022.0,unit series folded to geographic provinces,
capiz,2019,10652.0,5284.0,unit series folded to geographic provinces,
capiz,2020,9438.0,4951.0,unit series folded to geographic provinces,
capiz,2021,8870.0,6641.0,unit series folded to geographic provinces,
capiz,2022,9394.0,5933.0,unit series folded to geographic provinces,
capiz,2023,9598.0,5749.0,unit series folded to geographic provinces,
capiz,2024,8303.0,5845.0,unit series folded to geographic provinces,
catanduanes,2006,,1513.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
catanduanes,2007,,1596.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
catanduanes,2008,,1539.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
catanduanes,2009,,1695.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
catanduanes,2010,,1689.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
catanduanes,2011,,1730.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
catanduanes,2012,,1786.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
catanduanes,2013,5684.0,1717.0,unit series folded to geographic provinces,
catanduanes,2014,5502.0,1800.0,unit series folded to geographic provinces,
catanduanes,2015,5271.0,1782.0,unit series folded to geographic provinces,
catanduanes,2016,5776.0,1777.0,unit series folded to geographic provinces,
catanduanes,2017,5421.0,1817.0,unit series folded to geographic provinces,
catanduanes,2018,5180.0,1746.0,unit series folded to geographic provinces,
catanduanes,2019,4980.0,1826.0,unit series folded to geographic provinces,
catanduanes,2020,4305.0,1738.0,unit series folded to geographic provinces,
catanduanes,2021,3962.0,2326.0,unit series folded to geographic provinces,
catanduanes,2022,4247.0,1802.0,unit series folded to geographic provinces,
catanduanes,2023,4177.0,1955.0,unit series folded to geographic provinces,
catanduanes,2024,3679.0,1918.0,unit series folded to geographic provinces,
cavite,2006,,13816.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cavite,2007,,14054.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cavite,2008,,14572.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cavite,2009,,15371.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cavite,2010,,16037.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cavite,2011,,16203.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cavite,2012,,16885.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cavite,2013,62211.0,17917.0,unit series folded to geographic provinces,
cavite,2014,61784.0,18708.0,unit series folded to geographic provinces,
cavite,2015,63185.0,19285.0,unit series folded to geographic provinces,
cavite,2016,61914.0,20043.0,unit series folded to geographic provinces,
cavite,2017,61714.0,20613.0,unit series folded to geographic provinces,
cavite,2018,64121.0,21189.0,unit series folded to geographic provinces,
cavite,2019,64648.0,22688.0,unit series folded to geographic provinces,
cavite,2020,61682.0,24297.0,unit series folded to geographic provinces,
cavite,2021,53298.0,35002.0,unit series folded to geographic provinces,
cavite,2022,56534.0,24649.0,unit series folded to geographic provinces,
cavite,2023,57275.0,25821.0,unit series folded to geographic provinces,
cavite,2024,54448.0,26867.0,unit series folded to geographic provinces,
cebu,2006,,22880.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cebu,2007,,22835.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cebu,2008,,24183.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cebu,2009,,24961.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cebu,2010,,25581.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cebu,2011,,25293.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cebu,2012,,25003.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cebu,2013,102027.0,26522.0,unit series folded to geographic provinces,
cebu,2014,103925.0,28372.0,unit series folded to geographic provinces,
cebu,2015,100757.0,28902.0,unit series folded to geographic provinces,
cebu,2016,97876.0,29595.0,unit series folded to geographic provinces,
cebu,2017,96643.0,29126.0,unit series folded to geographic provinces,
cebu,2018,93917.0,28893.0,unit series folded to geographic provinces,
cebu,2019,95145.0,30549.0,unit series folded to geographic provinces,
cebu,2020,86362.0,32753.0,unit series folded to geographic provinces,
cebu,2021,74680.0,41791.0,unit series folded to geographic provinces,
cebu,2022,79700.0,33873.0,unit series folded to geographic provinces,
cebu,2023,78109.0,33162.0,unit series folded to geographic provinces,
cebu,2024,72429.0,34259.0,unit series folded to geographic provinces,
cotabato (incl. sga),2006,,3278.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cotabato (incl. sga),2007,,3452.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cotabato (incl. sga),2008,,3688.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cotabato (incl. sga),2009,,4009.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cotabato (incl. sga),2010,,4186.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cotabato (incl. sga),2011,,4643.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cotabato (incl. sga),2012,,5174.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
cotabato (incl. sga),2013,30436.0,6671.0,unit series folded to geographic provinces,
cotabato (incl. sga),2014,24524.0,6032.0,unit series folded to geographic provinces,
cotabato (incl. sga),2015,25825.0,6316.0,unit series folded to geographic provinces,
cotabato (incl. sga),2016,25338.0,6745.0,unit series folded to geographic provinces,
cotabato (incl. sga),2017,24624.0,6706.0,unit series folded to geographic provinces,
cotabato (incl. sga),2018,24461.0,6699.0,unit series folded to geographic provinces,
cotabato (incl. sga),2019,24548.0,7363.0,unit series folded to geographic provinces,
cotabato (incl. sga),2020,22724.0,6829.0,unit series folded to geographic provinces,
cotabato (incl. sga),2021,22100.0,10625.0,unit series folded to geographic provinces,
cotabato (incl. sga),2022,23430.0,9133.0,unit series folded to geographic provinces,
cotabato (incl. sga),2023,22676.0,8543.0,unit series folded to geographic provinces,
cotabato (incl. sga),2024,21510.0,9010.0,unit series folded to geographic provinces,
davao de oro,2006,,2639.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao de oro,2007,,2763.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao de oro,2008,,2950.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao de oro,2009,,3218.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao de oro,2010,,3366.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao de oro,2011,,3677.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao de oro,2012,,3909.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao de oro,2013,12675.0,3649.0,unit series folded to geographic provinces,
davao de oro,2014,12963.0,3848.0,unit series folded to geographic provinces,
davao de oro,2015,13400.0,3930.0,unit series folded to geographic provinces,
davao de oro,2016,13782.0,4232.0,unit series folded to geographic provinces,
davao de oro,2017,12871.0,4211.0,unit series folded to geographic provinces,
davao de oro,2018,12748.0,4337.0,unit series folded to geographic provinces,
davao de oro,2019,12524.0,4583.0,unit series folded to geographic provinces,
davao de oro,2020,11534.0,4432.0,unit series folded to geographic provinces,
davao de oro,2021,11410.0,6290.0,unit series folded to geographic provinces,
davao de oro,2022,11897.0,5314.0,unit series folded to geographic provinces,
davao de oro,2023,11587.0,5068.0,unit series folded to geographic provinces,
davao de oro,2024,10729.0,5238.0,unit series folded to geographic provinces,
davao del norte,2006,,4213.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao del norte,2007,,4334.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao del norte,2008,,4761.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao del norte,2009,,5033.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao del norte,2010,,5065.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao del norte,2011,,5256.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao del norte,2012,,5726.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao del norte,2013,18229.0,5478.0,unit series folded to geographic provinces,
davao del norte,2014,19576.0,5785.0,unit series folded to geographic provinces,
davao del norte,2015,19873.0,6028.0,unit series folded to geographic provinces,
davao del norte,2016,20045.0,6393.0,unit series folded to geographic provinces,
davao del norte,2017,18992.0,6522.0,unit series folded to geographic provinces,
davao del norte,2018,19286.0,6655.0,unit series folded to geographic provinces,
davao del norte,2019,19428.0,7110.0,unit series folded to geographic provinces,
davao del norte,2020,17681.0,6945.0,unit series folded to geographic provinces,
davao del norte,2021,15344.0,9718.0,unit series folded to geographic provinces,
davao del norte,2022,16175.0,7668.0,unit series folded to geographic provinces,
davao del norte,2023,15813.0,7944.0,unit series folded to geographic provinces,
davao del norte,2024,14614.0,7629.0,unit series folded to geographic provinces,
davao del sur,2006,,10170.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao del sur,2007,,10699.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao del sur,2008,,11313.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao del sur,2009,,11866.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao del sur,2010,,12331.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao del sur,2011,,12679.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao del sur,2012,,12599.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao del sur,2013,42003.0,13230.0,unit series folded to geographic provinces,
davao del sur,2014,43834.0,13333.0,unit series folded to geographic provinces,
davao del sur,2015,45410.0,13494.0,unit series folded to geographic provinces,
davao del sur,2016,44918.0,14552.0,unit series folded to geographic provinces,
davao del sur,2017,40755.0,14383.0,unit series folded to geographic provinces,
davao del sur,2018,43314.0,14476.0,unit series folded to geographic provinces,
davao del sur,2019,42598.0,15519.0,unit series folded to geographic provinces,
davao del sur,2020,38250.0,15336.0,unit series folded to geographic provinces,
davao del sur,2021,33483.0,20926.0,unit series folded to geographic provinces,
davao del sur,2022,36706.0,17101.0,unit series folded to geographic provinces,
davao del sur,2023,35461.0,17433.0,unit series folded to geographic provinces,
davao del sur,2024,32657.0,16685.0,unit series folded to geographic provinces,
davao occidental,2006,,561.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao occidental,2007,,489.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao occidental,2008,,581.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao occidental,2009,,603.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao occidental,2010,,706.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao occidental,2011,,685.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao occidental,2012,,738.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao occidental,2013,2087.0,789.0,unit series folded to geographic provinces,
davao occidental,2014,2290.0,761.0,unit series folded to geographic provinces,
davao occidental,2015,2401.0,936.0,unit series folded to geographic provinces,
davao occidental,2016,2796.0,942.0,unit series folded to geographic provinces,
davao occidental,2017,2582.0,959.0,unit series folded to geographic provinces,
davao occidental,2018,2237.0,992.0,unit series folded to geographic provinces,
davao occidental,2019,2535.0,1409.0,unit series folded to geographic provinces,
davao occidental,2020,2068.0,1232.0,unit series folded to geographic provinces,
davao occidental,2021,1818.0,1636.0,unit series folded to geographic provinces,
davao occidental,2022,1973.0,1460.0,unit series folded to geographic provinces,
davao occidental,2023,2291.0,1657.0,unit series folded to geographic provinces,
davao occidental,2024,2236.0,1680.0,unit series folded to geographic provinces,
davao oriental,2006,,1705.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao oriental,2007,,1704.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao oriental,2008,,1882.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao oriental,2009,,2097.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao oriental,2010,,2244.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao oriental,2011,,2240.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao oriental,2012,,2981.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
davao oriental,2013,7156.0,2749.0,unit series folded to geographic provinces,
davao oriental,2014,7800.0,2731.0,unit series folded to geographic provinces,
davao oriental,2015,8925.0,3161.0,unit series folded to geographic provinces,
davao oriental,2016,9287.0,3141.0,unit series folded to geographic provinces,
davao oriental,2017,8485.0,3341.0,unit series folded to geographic provinces,
davao oriental,2018,8676.0,3410.0,unit series folded to geographic provinces,
davao oriental,2019,8833.0,3767.0,unit series folded to geographic provinces,
davao oriental,2020,8183.0,3325.0,unit series folded to geographic provinces,
davao oriental,2021,7813.0,4867.0,unit series folded to geographic provinces,
davao oriental,2022,8336.0,4050.0,unit series folded to geographic provinces,
davao oriental,2023,8470.0,4210.0,unit series folded to geographic provinces,
davao oriental,2024,8054.0,4145.0,unit series folded to geographic provinces,
dinagat islands,2006,,407.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
dinagat islands,2007,,431.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
dinagat islands,2008,,466.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
dinagat islands,2009,,468.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
dinagat islands,2010,,436.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
dinagat islands,2011,,499.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
dinagat islands,2012,,484.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
dinagat islands,2013,1256.0,561.0,unit series folded to geographic provinces,
dinagat islands,2014,1320.0,662.0,unit series folded to geographic provinces,
dinagat islands,2015,1386.0,640.0,unit series folded to geographic provinces,
dinagat islands,2016,1350.0,630.0,unit series folded to geographic provinces,
dinagat islands,2017,1329.0,653.0,unit series folded to geographic provinces,
dinagat islands,2018,1366.0,665.0,unit series folded to geographic provinces,
dinagat islands,2019,1294.0,758.0,unit series folded to geographic provinces,
dinagat islands,2020,1152.0,649.0,unit series folded to geographic provinces,
dinagat islands,2021,1005.0,1004.0,unit series folded to geographic provinces,
dinagat islands,2022,1303.0,801.0,unit series folded to geographic provinces,
dinagat islands,2023,1420.0,759.0,unit series folded to geographic provinces,
dinagat islands,2024,1204.0,841.0,unit series folded to geographic provinces,
eastern samar,2006,,1145.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
eastern samar,2007,,1100.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
eastern samar,2008,,1164.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
eastern samar,2009,,1341.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
eastern samar,2010,,1263.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
eastern samar,2011,,1442.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
eastern samar,2012,,1583.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
eastern samar,2013,6716.0,1798.0,unit series folded to geographic provinces,
eastern samar,2014,7067.0,1705.0,unit series folded to geographic provinces,
eastern samar,2015,7600.0,1937.0,unit series folded to geographic provinces,
eastern samar,2016,7464.0,1812.0,unit series folded to geographic provinces,
eastern samar,2017,6451.0,1892.0,unit series folded to geographic provinces,
eastern samar,2018,6644.0,2074.0,unit series folded to geographic provinces,
eastern samar,2019,6967.0,2377.0,unit series folded to geographic provinces,
eastern samar,2020,6254.0,2497.0,unit series folded to geographic provinces,
eastern samar,2021,6029.0,3683.0,unit series folded to geographic provinces,
eastern samar,2022,6745.0,3181.0,unit series folded to geographic provinces,
eastern samar,2023,6333.0,3187.0,unit series folded to geographic provinces,
eastern samar,2024,5902.0,3270.0,unit series folded to geographic provinces,
guimaras,2006,,881.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
guimaras,2007,,867.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
guimaras,2008,,969.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
guimaras,2009,,904.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
guimaras,2010,,967.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
guimaras,2011,,972.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
guimaras,2012,,998.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
guimaras,2013,2913.0,1033.0,unit series folded to geographic provinces,
guimaras,2014,2835.0,1074.0,unit series folded to geographic provinces,
guimaras,2015,2686.0,1010.0,unit series folded to geographic provinces,
guimaras,2016,2587.0,1069.0,unit series folded to geographic provinces,
guimaras,2017,2673.0,1023.0,unit series folded to geographic provinces,
guimaras,2018,2751.0,1083.0,unit series folded to geographic provinces,
guimaras,2019,2740.0,1077.0,unit series folded to geographic provinces,
guimaras,2020,2535.0,1174.0,unit series folded to geographic provinces,
guimaras,2021,2355.0,1630.0,unit series folded to geographic provinces,
guimaras,2022,2339.0,1304.0,unit series folded to geographic provinces,
guimaras,2023,2447.0,1286.0,unit series folded to geographic provinces,
guimaras,2024,2281.0,1275.0,unit series folded to geographic provinces,
ifugao,2006,,552.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ifugao,2007,,554.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ifugao,2008,,573.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ifugao,2009,,580.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ifugao,2010,,599.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ifugao,2011,,636.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ifugao,2012,,689.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ifugao,2013,3848.0,710.0,unit series folded to geographic provinces,
ifugao,2014,3806.0,795.0,unit series folded to geographic provinces,
ifugao,2015,3678.0,737.0,unit series folded to geographic provinces,
ifugao,2016,3653.0,836.0,unit series folded to geographic provinces,
ifugao,2017,3599.0,822.0,unit series folded to geographic provinces,
ifugao,2018,3616.0,879.0,unit series folded to geographic provinces,
ifugao,2019,3573.0,879.0,unit series folded to geographic provinces,
ifugao,2020,3375.0,772.0,unit series folded to geographic provinces,
ifugao,2021,3263.0,1284.0,unit series folded to geographic provinces,
ifugao,2022,3327.0,905.0,unit series folded to geographic provinces,
ifugao,2023,3311.0,985.0,unit series folded to geographic provinces,
ifugao,2024,2949.0,1008.0,unit series folded to geographic provinces,
ilocos norte,2006,,4056.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ilocos norte,2007,,4041.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ilocos norte,2008,,4179.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ilocos norte,2009,,4218.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ilocos norte,2010,,4374.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ilocos norte,2011,,4296.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ilocos norte,2012,,4388.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ilocos norte,2013,8811.0,4212.0,unit series folded to geographic provinces,
ilocos norte,2014,8580.0,4566.0,unit series folded to geographic provinces,
ilocos norte,2015,8457.0,4322.0,unit series folded to geographic provinces,
ilocos norte,2016,8286.0,4474.0,unit series folded to geographic provinces,
ilocos norte,2017,8279.0,4468.0,unit series folded to geographic provinces,
ilocos norte,2018,8174.0,4389.0,unit series folded to geographic provinces,
ilocos norte,2019,8085.0,4779.0,unit series folded to geographic provinces,
ilocos norte,2020,7353.0,4126.0,unit series folded to geographic provinces,
ilocos norte,2021,6530.0,6042.0,unit series folded to geographic provinces,
ilocos norte,2022,6660.0,4894.0,unit series folded to geographic provinces,
ilocos norte,2023,7062.0,5098.0,unit series folded to geographic provinces,
ilocos norte,2024,6255.0,5094.0,unit series folded to geographic provinces,
ilocos sur,2006,,4283.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ilocos sur,2007,,4286.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ilocos sur,2008,,4536.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ilocos sur,2009,,4552.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ilocos sur,2010,,4662.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ilocos sur,2011,,4661.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ilocos sur,2012,,4837.0,PSA deaths-by-cause 2006-2015 (HUCs folded at source),births not published at this level before 2013
ilocos sur,2013,11085.0,4889.0,unit series folded to geographic provinces,
ilocos sur,2014,10741.0,5101.0,unit series folded to geographic provinces,
ilocos sur,2015,10264.0,4909.0,unit series folded to geographic provinces,
ilocos sur,2016,9833.0,4990.0,unit series folded to geographic provinces,
ilocos sur,2017,9412.0,4548.0,unit series folded to geographic provinces,
ilocos sur,2018,9119.0,4909.0,unit series folded to geographic provinces,
ilocos sur,2019,9174.0,4968.0,unit series folded to geographic provinces,
ilocos sur,2020,8489.0,4668.0,unit series folded to geographic provinces,
ilocos sur,2021,7278.0,7189.0,unit series folded to geographic provinces,
ilocos sur,2022,7371.0,5442.0,unit series folded to geographic provinces,
ilocos sur,2023,7909.0,5625.0,unit series folded to geographic provinces,
ilocos sur,2024,7228.0,5479.0,unit series folded to geographic provinces,
