year,region,province_src,name_src,mayor_votes,psgc10,match_method
2016,REGION I,ILOCOS SUR,BURGOS,6829,0102904000,cur:exact
2016,REGION I,ILOCOS SUR,CABUGAO,17761,0102905000,cur:exact
2016,REGION I,ILOCOS SUR,CANDON,27343,0102906000,cur:based
2016,REGION I,ILOCOS SUR,CAOAYAN,7773,0102907000,cur:exact
2016,REGION I,ILOCOS SUR,CERVANTES,8033,0102908000,cur:exact
2016,REGION I,ILOCOS SUR,GALIMUYOD,5866,0102909000,cur:exact
2016,REGION I,ILOCOS SUR,GREGORIO DEL PILAR CONCEPCION,2723,0102910000,old:stripped
2016,REGION I,ILOCOS SUR,LIDLIDDA,2760,0102911000,cur:exact
2016,REGION I,ILOCOS SUR,MAGSINGAL,10045,0102912000,cur:exact
2016,REGION I,ILOCOS SUR,NAGBUKEL,3228,0102913000,cur:exact
2016,REGION I,ILOCOS SUR,NARVACAN,15913,0102914000,cur:exact
2016,REGION I,ILOCOS SUR,QUIRINO ANGKAKI,3545,0102915000,old:stripped
2016,REGION I,ILOCOS SUR,SALCEDO BAUGEN,5097,0102916000,old:stripped
2016,REGION I,ILOCOS SUR,SAN EMILIO,3911,0102917000,cur:exact
2016,REGION I,ILOCOS SUR,SAN ESTEBAN,4396,0102918000,cur:exact
2016,REGION I,ILOCOS SUR,SAN ILDEFONSO,4430,0102919000,cur:exact
2016,REGION I,ILOCOS SUR,SAN JUAN LAPOG,13214,0102920000,old:stripped
2016,REGION I,ILOCOS SUR,SAN VICENTE,5712,0102921000,cur:exact
2016,REGION I,ILOCOS SUR,SANTA,7595,0102922000,cur:exact
2016,REGION I,ILOCOS SUR,SANTA CATALINA,8093,0102923000,cur:exact
2016,REGION I,ILOCOS SUR,SANTA CRUZ,14911,0102924000,cur:exact
2016,REGION I,ILOCOS SUR,SANTA LUCIA,8814,0102925000,cur:exact
2016,REGION I,ILOCOS SUR,SANTA MARIA,15591,0102926000,cur:exact
2016,REGION I,ILOCOS SUR,SANTIAGO,9810,0102927000,cur:exact
2016,REGION I,ILOCOS SUR,SANTO DOMINGO,14439,0102928000,cur:exact
2016,REGION I,ILOCOS SUR,SIGAY,1150,0102929000,cur:exact
2016,REGION I,ILOCOS SUR,SINAIT,14483,0102930000,cur:exact
2016,REGION I,ILOCOS SUR,SUGPON,1173,0102931000,cur:exact
2016,REGION I,ILOCOS SUR,SUYO,4958,0102932000,cur:exact
2016,REGION I,ILOCOS SUR,TAGUDIN,19378,0102933000,cur:exact
2016,REGION I,ILOCOS SUR,VIGAN,20550,0102934000,cur:based
2016,REGION I,LA UNION,AGOO,30067,0103301000,cur:exact
2016,REGION I,LA UNION,ARINGAY,22779,0103302000,cur:exact
2016,REGION I,LA UNION,BACNOTAN,21583,0103303000,cur:exact
2016,REGION I,LA UNION,BAGULIN,6581,0103304000,cur:exact
2016,REGION I,LA UNION,BALAOAN,18646,0103305000,cur:exact
2016,REGION I,LA UNION,BANGAR,16617,0103306000,cur:exact
2016,REGION I,LA UNION,BAUANG,33387,0103307000,cur:exact
2016,REGION I,LA UNION,BURGOS,4742,0103308000,cur:exact
2016,REGION I,LA UNION,CABA,12686,0103309000,cur:exact
2016,REGION I,LA UNION,LUNA,17046,0103310000,cur:exact
2016,REGION I,LA UNION,NAGUILIAN,24625,0103311000,cur:exact
2016,REGION I,LA UNION,PUGO,9388,0103312000,cur:exact
2016,REGION I,LA UNION,ROSARIO,24505,0103313000,cur:exact
2016,REGION I,LA UNION,SAN FERNANDO,54743,0103314000,cur:based
2016,REGION I,LA UNION,SAN GABRIEL,8506,0103315000,cur:exact
2016,REGION I,LA UNION,SAN JUAN,15861,0103316000,cur:exact
2016,REGION I,LA UNION,SANTO TOMAS,18280,0103317000,cur:exact
2016,REGION I,LA UNION,SANTOL,6755,0103318000,cur:exact
2016,REGION I,LA UNION,SUDIPEN,10337,0103319000,cur:exact
2016,REGION I,LA UNION,TUBAO,13175,0103320000,cur:exact
2016,REGION I,PANGASINAN,AGNO,13356,0105501000,cur:exact
2016,REGION I,PANGASINAN,AGUILAR,19131,0105502000,cur:exact
2016,REGION I,PANGASINAN,ALAMINOS,38316,0105503000,cur:based
2016,REGION I,PANGASINAN,ALCALA,19462,0105504000,cur:exact
2016,REGION I,PANGASINAN,ANDA,18287,0105505000,cur:exact
2016,REGION I,PANGASINAN,ASINGAN,28815,0105506000,cur:exact
2016,REGION I,PANGASINAN,BALUNGAO,13085,0105507000,cur:exact
2016,REGION I,PANGASINAN,BANI,22346,0105508000,cur:exact
2016,REGION I,PANGASINAN,BASISTA,15964,0105509000,cur:exact
2016,REGION I,PANGASINAN,BAUTISTA,14410,0105510000,cur:exact
2016,REGION I,PANGASINAN,BAYAMBANG,53247,0105511000,cur:exact
2016,REGION I,PANGASINAN,BINALONAN,21664,0105512000,cur:exact
2016,REGION I,PANGASINAN,BINMALEY,44101,0105513000,cur:exact
2016,REGION I,PANGASINAN,BOLINAO,28121,0105514000,cur:exact
2016,REGION I,PANGASINAN,BUGALLON,32054,0105515000,cur:exact
2016,REGION I,PANGASINAN,BURGOS,9139,0105516000,cur:exact
2016,REGION I,PANGASINAN,CALASIAO,45169,0105517000,cur:exact
2016,REGION I,PANGASINAN,DAGUPAN,75114,0105518000,cur:based
2016,REGION I,PANGASINAN,DASOL,17450,0105519000,cur:exact
2016,REGION I,PANGASINAN,INFANTA,12607,0105520000,cur:exact
2016,REGION I,PANGASINAN,LABRADOR,13096,0105521000,cur:exact
2016,REGION I,PANGASINAN,LAOAC,11612,0105548000,cur:exact
2016,REGION I,PANGASINAN,LINGAYEN,46270,0105522000,cur:exact
2016,REGION I,PANGASINAN,MABINI,11942,0105523000,cur:exact
2016,REGION I,PANGASINAN,MALASIQUI,55899,0105524000,cur:exact
2016,REGION I,PANGASINAN,MANAOAG,33439,0105525000,cur:exact
2016,REGION I,PANGASINAN,MANGALDAN,46702,0105526000,cur:exact
2016,REGION I,PANGASINAN,MANGATAREM,19661,0105527000,cur:exact
2016,REGION I,PANGASINAN,MAPANDAN,16467,0105528000,cur:exact
2016,REGION I,PANGASINAN,NATIVIDAD,12326,0105529000,cur:exact
2016,REGION I,PANGASINAN,POZORRUBIO,33723,0105530000,cur:exact
2016,REGION I,PANGASINAN,ROSALES,32351,0105531000,cur:exact
2016,REGION I,PANGASINAN,SAN CARLOS,76926,0105532000,cur:based
2016,REGION I,PANGASINAN,SAN FABIAN,36971,0105533000,cur:exact
2016,REGION I,PANGASINAN,SAN JACINTO,18706,0105534000,cur:exact
2016,REGION I,PANGASINAN,SAN MANUEL,17834,0105535000,cur:exact
2016,REGION I,PANGASINAN,SAN NICOLAS,19217,0105536000,cur:exact
2016,REGION I,PANGASINAN,SAN QUINTIN,17032,0105537000,cur:exact
2016,REGION I,PANGASINAN,SANTA BARBARA,37313,0105538000,cur:exact
2016,REGION I,PANGASINAN,SANTA MARIA,11490,0105539000,cur:exact
2016,REGION I,PANGASINAN,SANTO TOMAS,5805,0105540000,cur:exact
2016,REGION I,PANGASINAN,SISON,21624,0105541000,cur:exact
2016,REGION I,PANGASINAN,SUAL,11553,0105542000,cur:exact
2016,REGION I,PANGASINAN,TAYUG,19776,0105543000,cur:exact
2016,REGION I,PANGASINAN,UMINGAN,36318,0105544000,cur:exact
2016,REGION I,PANGASINAN,URBIZTONDO,24997,0105545000,cur:exact
2016,REGION I,PANGASINAN,URDANETA,40191,0105546000,cur:based
2016,REGION I,PANGASINAN,VILLASIS,30278,0105547000,cur:exact
2016,REGION II,BATANES,BASCO,4021,0200901000,cur:exact
2016,REGION II,BATANES,ITBAYAT,1392,0200902000,cur:exact
2016,REGION II,BATANES,IVANA,826,0200903000,cur:exact
2016,REGION II,BATANES,MAHATAO,959,0200904000,cur:exact
2016,REGION II,BATANES,SABTANG,1040,0200905000,cur:exact
2016,REGION II,BATANES,UYUGAN,851,0200906000,cur:exact
2016,REGION II,CAGAYAN,ABULUG,11021,0201501000,cur:exact
2016,REGION II,CAGAYAN,ALCALA,13891,0201502000,cur:exact
2016,REGION II,CAGAYAN,ALLACAPAN,15011,0201503000,cur:exact
2016,REGION II,CAGAYAN,AMULUNG,19469,0201504000,cur:exact
2016,REGION II,CAGAYAN,APARRI,24471,0201505000,cur:exact
2016,REGION II,CAGAYAN,BAGGAO,29876,0201506000,cur:exact
2016,REGION II,CAGAYAN,BALLESTEROS,14445,0201507000,cur:exact
2016,REGION II,CAGAYAN,BUGUEY,12420,0201508000,cur:exact
2016,REGION II,CAGAYAN,CALAYAN,7175,0201509000,cur:exact
2016,REGION II,CAGAYAN,CAMALANIUGAN,11125,0201510000,cur:exact
2016,REGION II,CAGAYAN,CLAVERIA,15110,0201511000,cur:exact
2016,REGION II,CAGAYAN,ENRILE,9468,0201512000,cur:exact
2016,REGION II,CAGAYAN,GATTARAN,21030,0201513000,cur:exact
2016,REGION II,CAGAYAN,GONZAGA,18775,0201514000,cur:exact
2016,REGION II,CAGAYAN,IGUIG,11462,0201515000,cur:exact
2016,REGION II,CAGAYAN,LAL LO,16677,0201516000,cur:exact
2016,REGION II,CAGAYAN,LASAM,11292,0201517000,cur:exact
2016,REGION II,CAGAYAN,PAMPLONA,10524,0201518000,cur:exact
2016,REGION II,CAGAYAN,PENABLANCA,18367,0201519000,cur:exact
2016,REGION II,CAGAYAN,PIAT,7453,0201520000,cur:exact
2016,REGION II,CAGAYAN,RIZAL,3758,0201521000,cur:exact
2016,REGION II,CAGAYAN,SANCHEZ MIRA,11114,0201522000,cur:exact
2016,REGION II,CAGAYAN,SANTA ANA,14345,0201523000,cur:exact
2016,REGION II,CAGAYAN,SANTA PRAXEDES,2842,0201524000,cur:exact
2016,REGION II,CAGAYAN,SANTA TERESITA,7591,0201525000,cur:exact
2016,REGION II,CAGAYAN,SANTO NINO FAIRE,12590,0201526000,old:stripped
2016,REGION II,CAGAYAN,SOLANA,33140,0201527000,cur:exact
2016,REGION II,CAGAYAN,TUAO,24752,0201528000,cur:exact
2016,REGION II,CAGAYAN,TUGUEGARAO,64097,0201529000,cur:based
2016,REGION II,ISABELA,ALICIA,24341,0203101000,cur:exact
2016,REGION II,ISABELA,ANGADANAN,19241,0203102000,cur:exact
2016,REGION II,ISABELA,AURORA,9513,0203103000,cur:exact
2016,REGION II,ISABELA,BENITO SOLIVEN,12456,0203104000,cur:exact
2016,REGION II,ISABELA,BURGOS,6185,0203105000,cur:exact
2016,REGION II,ISABELA,CABAGAN,18399,0203106000,cur:exact
2016,REGION II,ISABELA,CABATUAN,17599,0203107000,cur:exact
2016,REGION II,ISABELA,CAUAYAN,55110,0203108000,cur:based
2016,REGION II,ISABELA,CORDON,18949,0203109000,cur:exact
2016,REGION II,ISABELA,DELFIN ALBANO MAGSAYSAY,12387,0203118000,old:stripped
2016,REGION II,ISABELA,DINAPIGUE,3198,0203110000,cur:exact
2016,REGION II,ISABELA,DIVILACAN,2757,0203111000,cur:exact
2016,REGION II,ISABELA,ECHAGUE,39743,0203112000,cur:exact
2016,REGION II,ISABELA,GAMU,13694,0203113000,cur:exact
2016,REGION II,ISABELA,ILAGAN,58275,0203114000,cur:based
2016,REGION II,ISABELA,JONES,20490,0203115000,cur:exact
2016,REGION II,ISABELA,LUNA,9961,0203116000,cur:exact
2016,REGION II,ISABELA,MALLIG,13695,0203119000,cur:exact
2016,REGION II,ISABELA,NAGUILIAN,14572,0203120000,cur:exact
2016,REGION II,ISABELA,PALANAN,7263,0203121000,cur:exact
2016,REGION II,ISABELA,QUEZON,11081,0203122000,cur:exact
2016,REGION II,ISABELA,QUIRINO,8235,0203123000,cur:exact
2016,REGION II,ISABELA,RAMON,22777,0203124000,cur:exact
2016,REGION II,ISABELA,REINA MERCEDES,8531,0203125000,cur:exact
2016,REGION II,ISABELA,ROXAS,19971,0203126000,cur:exact
2016,REGION II,ISABELA,SAN AGUSTIN,9831,0203127000,cur:exact
2016,REGION II,ISABELA,SAN GUILLERMO,6851,0203128000,cur:exact
2016,REGION II,ISABELA,SAN ISIDRO,11268,0203129000,cur:exact
2016,REGION II,ISABELA,SAN MANUEL,14884,0203130000,cur:exact
2016,REGION II,ISABELA,SAN MARIANO,22232,0203131000,cur:exact
2016,REGION II,ISABELA,SAN MATEO,26352,0203132000,cur:exact
2016,REGION II,ISABELA,SAN PABLO,11152,0203133000,cur:exact
2016,REGION II,ISABELA,SANTA MARIA,11831,0203134000,cur:exact
2016,REGION II,ISABELA,SANTIAGO,70028,0203135000,cur:based
2016,REGION II,ISABELA,SANTO TOMAS,9671,0203136000,cur:exact
2016,REGION II,ISABELA,TUMAUINI,21204,0203137000,cur:exact
2016,REGION II,NUEVA VIZCAYA,ALFONSO CASTANEDA,3985,0205015000,cur:exact
2016,REGION II,NUEVA VIZCAYA,AMBAGUIO,3988,0205001000,cur:exact
2016,REGION II,NUEVA VIZCAYA,ARITAO,15655,0205002000,cur:exact
2016,REGION II,NUEVA VIZCAYA,BAGABAG,14284,0205003000,cur:exact
2016,REGION II,NUEVA VIZCAYA,BAMBANG,21475,0205004000,cur:exact
2016,REGION II,NUEVA VIZCAYA,BAYOMBONG,23453,0205005000,cur:exact
2016,REGION II,NUEVA VIZCAYA,DIADI,7570,0205006000,cur:exact
2016,REGION II,NUEVA VIZCAYA,DUPAX DEL NORTE,11380,0205007000,cur:exact
2016,REGION II,NUEVA VIZCAYA,DUPAX DEL SUR,9174,0205008000,cur:exact
2016,REGION II,NUEVA VIZCAYA,KASIBU,3485,0205009000,cur:exact
2016,REGION II,NUEVA VIZCAYA,KAYAPA,2275,0205010000,cur:exact
2016,REGION II,NUEVA VIZCAYA,QUEZON,10076,0205011000,cur:exact
2016,REGION II,NUEVA VIZCAYA,SANTA FE,8451,0205012000,cur:exact
2016,REGION II,NUEVA VIZCAYA,SOLANO,28121,0205013000,cur:exact
2016,REGION II,NUEVA VIZCAYA,VILLAVERDE,7719,0205014000,cur:exact
2016,REGION II,QUIRINO,AGLIPAY,12595,0205701000,cur:exact
2016,REGION II,QUIRINO,CABARROGUIS,11801,0205702000,cur:exact
2016,REGION II,QUIRINO,DIFFUN,18195,0205703000,cur:exact
2016,REGION II,QUIRINO,MADDELA,12708,0205704000,cur:exact
2016,REGION II,QUIRINO,NAGTIPUNAN,8253,0205706000,cur:exact
2016,REGION II,QUIRINO,SAGUDAY,5620,0205705000,cur:exact
2016,REGION III,AURORA,BALER,17968,0307701000,cur:exact
2016,REGION III,AURORA,CASIGURAN,11258,0307702000,cur:exact
2016,REGION III,AURORA,DILASAG,7051,0307703000,cur:exact
2016,REGION III,AURORA,DINALUNGAN,6250,0307704000,cur:exact
2016,REGION III,AURORA,DINGALAN,11544,0307705000,cur:exact
2016,REGION III,AURORA,DIPACULAO,13140,0307706000,cur:exact
2016,REGION III,AURORA,MARIA AURORA,18570,0307707000,cur:exact
2016,REGION III,AURORA,SAN LUIS,12713,0307708000,cur:exact
2016,REGION III,BATAAN,ABUCAY,20842,0300801000,cur:exact
2016,REGION III,BATAAN,BAGAC,18237,0300802000,cur:exact
2016,REGION III,BATAAN,BALANGA,44649,0300803000,cur:based
2016,REGION III,BATAAN,DINALUPIHAN,40674,0300804000,cur:exact
2016,REGION III,BATAAN,HERMOSA,33411,0300805000,cur:exact
2016,REGION III,BATAAN,LIMAY,37551,0300806000,cur:exact
2016,REGION III,BATAAN,MARIVELES,59784,0300807000,cur:exact
2016,REGION III,BATAAN,MORONG,11210,0300808000,cur:exact
2016,REGION III,BATAAN,ORANI,28714,0300809000,cur:exact
2016,REGION III,BATAAN,ORION,31642,0300810000,cur:exact
2016,REGION III,BATAAN,PILAR,22004,0300811000,cur:exact
2016,REGION III,BATAAN,SAMAL,17963,0300812000,cur:exact
2016,REGION III,BULACAN,ANGAT,29020,0301401000,cur:exact
2016,REGION III,BULACAN,BALAGTAS BIGAA,34690,0301402000,old:stripped
2016,REGION III,BULACAN,BALIUAG,74800,0301403000,cur:based
2016,REGION III,BULACAN,BOCAUE,48359,0301404000,cur:exact
2016,REGION III,BULACAN,BULACAN,35385,0301405000,cur:exact
2016,REGION III,BULACAN,BUSTOS,30924,0301406000,cur:exact
2016,REGION III,BULACAN,CALUMPIT,48877,0301407000,cur:exact
2016,REGION III,BULACAN,DONA REMEDIOS TRINIDAD,15478,0301424000,cur:exact
2016,REGION III,BULACAN,GUIGUINTO,48823,0301408000,cur:exact
2016,REGION III,BULACAN,HAGONOY,50910,0301409000,cur:exact
2016,REGION III,BULACAN,MALOLOS,89788,0301410000,cur:based
2016,REGION III,BULACAN,MARILAO,61568,0301411000,cur:exact
2016,REGION III,BULACAN,MEYCAUAYAN,92014,0301412000,cur:based
2016,REGION III,BULACAN,NORZAGARAY,46110,0301413000,cur:exact
2016,REGION III,BULACAN,OBANDO,25574,0301414000,cur:exact
2016,REGION III,BULACAN,PANDI,37117,0301415000,cur:exact
2016,REGION III,BULACAN,PAOMBONG,25683,0301416000,cur:exact
2016,REGION III,BULACAN,PLARIDEL,36313,0301417000,cur:exact
2016,REGION III,BULACAN,PULILAN,44341,0301418000,cur:exact
2016,REGION III,BULACAN,SAN ILDEFONSO,55511,0301419000,cur:exact
2016,REGION III,BULACAN,SAN JOSE DEL MONTE,165768,0301420000,cur:based
2016,REGION III,BULACAN,SAN MIGUEL,67739,0301421000,cur:exact
2016,REGION III,BULACAN,SAN RAFAEL,35605,0301422000,cur:exact
2016,REGION III,BULACAN,SANTA MARIA,90094,0301423000,cur:exact
2016,REGION III,NUEVA ECIJA,ALIAGA,31764,0304901000,cur:exact
2016,REGION III,NUEVA ECIJA,BONGABON,31013,0304902000,cur:exact
2016,REGION III,NUEVA ECIJA,CABANATUAN,128171,0304903000,cur:based
2016,REGION III,NUEVA ECIJA,CABIAO,40747,0304904000,cur:exact
2016,REGION III,NUEVA ECIJA,CARRANGLAN,16783,0304905000,cur:exact
2016,REGION III,NUEVA ECIJA,CUYAPO,29477,0304906000,cur:exact
2016,REGION III,NUEVA ECIJA,GABALDON BITULOK AND SABANI,15358,0304907000,old:stripped
2016,REGION III,NUEVA ECIJA,GAPAN,62788,0304908000,cur:based
2016,REGION III,NUEVA ECIJA,GENERAL MAMERTO NATIVIDAD,19532,0304909000,cur:exact
2016,REGION III,NUEVA ECIJA,GENERAL TINIO PAPAYA,25487,0304910000,old:stripped
2016,REGION III,NUEVA ECIJA,GUIMBA,47963,0304911000,cur:exact
2016,REGION III,NUEVA ECIJA,JAEN,35926,0304912000,cur:exact
2016,REGION III,NUEVA ECIJA,LAUR,16222,0304913000,cur:exact
2016,REGION III,NUEVA ECIJA,LICAB,12412,0304914000,cur:exact
2016,REGION III,NUEVA ECIJA,LLANERA,18406,0304915000,cur:exact
2016,REGION III,NUEVA ECIJA,LUPAO,19451,0304916000,cur:exact
2016,REGION III,NUEVA ECIJA,NAMPICUAN,8110,0304918000,cur:exact
2016,REGION III,NUEVA ECIJA,PALAYAN,19244,0304919000,cur:based
2016,REGION III,NUEVA ECIJA,PANTABANGAN,15478,0304920000,cur:exact
2016,REGION III,NUEVA ECIJA,PENARANDA,16714,0304921000,cur:exact
2016,REGION III,NUEVA ECIJA,QUEZON,10461,0304922000,cur:exact
2016,REGION III,NUEVA ECIJA,RIZAL,24881,0304923000,cur:exact
2016,REGION III,NUEVA ECIJA,SAN ANTONIO,41000,0304924000,cur:exact
2016,REGION III,NUEVA ECIJA,SAN ISIDRO,23379,0304925000,cur:exact
2016,REGION III,NUEVA ECIJA,SAN JOSE,71388,0304926000,cur:based
2016,REGION III,NUEVA ECIJA,SAN LEONARDO,28123,0304927000,cur:exact
2016,REGION III,NUEVA ECIJA,SANTA ROSA,32179,0304928000,cur:exact
2016,REGION III,NUEVA ECIJA,SANTO DOMINGO,26880,0304929000,cur:exact
2016,REGION III,NUEVA ECIJA,SCIENCE CITY OF MUNOZ,35851,0304917000,cur:exact
2016,REGION III,NUEVA ECIJA,TALAVERA,51080,0304930000,cur:exact
2016,REGION III,NUEVA ECIJA,TALUGTUG,11185,0304931000,cur:exact
2016,REGION III,NUEVA ECIJA,ZARAGOZA,19814,0304932000,cur:exact
2016,REGION III,PAMPANGA,ANGELES,135114,0330100000,cur:based
2016,REGION III,PAMPANGA,APALIT,38143,0305402000,cur:exact
2016,REGION III,PAMPANGA,ARAYAT,49060,0305403000,cur:exact
2016,REGION III,PAMPANGA,BACOLOR,35561,0305404000,cur:exact
2016,REGION III,PAMPANGA,CANDABA,50956,0305405000,cur:exact
2016,REGION III,PAMPANGA,FLORIDABLANCA,45782,0305406000,cur:exact
2016,REGION III,PAMPANGA,GUAGUA,44704,0305407000,cur:exact
2016,REGION III,PAMPANGA,LUBAO,49545,0305408000,cur:exact
2016,REGION III,PAMPANGA,MABALACAT,74479,0305409000,cur:based
2016,REGION III,PAMPANGA,MACABEBE,29887,0305410000,cur:exact
2016,REGION III,PAMPANGA,MAGALANG,44881,0305411000,cur:exact
2016,REGION III,PAMPANGA,MASANTOL,30072,0305412000,cur:exact
2016,REGION III,PAMPANGA,MEXICO,60420,0305413000,cur:exact
2016,REGION III,PAMPANGA,MINALIN,20781,0305414000,cur:exact
2016,REGION III,PAMPANGA,PORAC,47145,0305415000,cur:exact
2016,REGION III,PAMPANGA,SAN FERNANDO,92682,0305416000,cur:based
2016,REGION III,PAMPANGA,SAN LUIS,16419,0305417000,cur:exact
2016,REGION III,PAMPANGA,SAN SIMON,27698,0305418000,cur:exact
2016,REGION III,PAMPANGA,SANTA ANA,23082,0305419000,cur:exact
2016,REGION III,PAMPANGA,SANTA RITA,18078,0305420000,cur:exact
2016,REGION III,PAMPANGA,SANTO TOMAS,21165,0305421000,cur:exact
2016,REGION III,PAMPANGA,SASMUAN SEXMOAN,15795,0305422000,old:stripped
2016,REGION III,TARLAC,ANAO,6010,0306901000,cur:exact
2016,REGION III,TARLAC,BAMBAN,27995,0306902000,cur:exact
2016,REGION III,TARLAC,CAMILING,37055,0306903000,cur:exact
2016,REGION III,TARLAC,CAPAS,46765,0306904000,cur:exact
2016,REGION III,TARLAC,CONCEPCION,65775,0306905000,cur:exact
2016,REGION III,TARLAC,GERONA,40843,0306906000,cur:exact
2016,REGION III,TARLAC,LA PAZ,28082,0306907000,cur:exact
2016,REGION III,TARLAC,MAYANTOC,15438,0306908000,cur:exact
2016,REGION III,TARLAC,MONCADA,24560,0306909000,cur:exact
2016,REGION III,TARLAC,PANIQUI,46651,0306910000,cur:exact
2016,REGION III,TARLAC,PURA,12463,0306911000,cur:exact
2016,REGION III,TARLAC,RAMOS,8328,0306912000,cur:exact
2016,REGION III,TARLAC,SAN CLEMENTE,7633,0306913000,cur:exact
2016,REGION III,TARLAC,SAN JOSE,11032,0306918000,cur:exact
2016,REGION III,TARLAC,SAN MANUEL,12296,0306914000,cur:exact
2016,REGION III,TARLAC,SANTA IGNACIA,22974,0306915000,cur:exact
2016,REGION III,TARLAC,TARLAC,145676,0306916000,cur:based
2016,REGION III,TARLAC,VICTORIA,26960,0306917000,cur:exact
2016,REGION III,ZAMBALES,BOTOLAN,31433,0307101000,cur:exact
2016,REGION III,ZAMBALES,CABANGAN,13237,0307102000,cur:exact
2016,REGION III,ZAMBALES,CANDELARIA,12572,0307103000,cur:exact
2016,REGION III,ZAMBALES,CASTILLEJOS,20779,0307104000,cur:exact
2016,REGION III,ZAMBALES,IBA,23194,0307105000,cur:exact
2016,REGION III,ZAMBALES,MASINLOC,25057,0307106000,cur:exact
2016,REGION III,ZAMBALES,OLONGAPO,87366,0331400000,cur:based
2016,REGION III,ZAMBALES,PALAUIG,17357,0307108000,cur:exact
2016,REGION III,ZAMBALES,SAN ANTONIO,16094,0307109000,cur:exact
2016,REGION III,ZAMBALES,SAN FELIPE,10722,0307110000,cur:exact
2016,REGION III,ZAMBALES,SAN MARCELINO,16038,0307111000,cur:exact
2016,REGION III,ZAMBALES,SAN NARCISO,14618,0307112000,cur:exact
2016,REGION III,ZAMBALES,SANTA CRUZ,26644,0307113000,cur:exact
2016,REGION III,ZAMBALES,SUBIC,40427,0307114000,cur:exact
2016,REGION IV A,BATANGAS,AGONCILLO,20313,0401001000,cur:exact
2016,REGION IV A,BATANGAS,ALITAGTAG,13483,0401002000,cur:exact
2016,REGION IV A,BATANGAS,BALAYAN,39159,0401003000,cur:exact
2016,REGION IV A,BATANGAS,BALETE,6110,0401004000,cur:exact
2016,REGION IV A,BATANGAS,BATANGAS,141829,0401005000,cur:based
2016,REGION IV A,BATANGAS,BAUAN,40065,0401006000,cur:exact
2016,REGION IV A,BATANGAS,CALACA,35814,0401007000,cur:based
2016,REGION IV A,BATANGAS,CALATAGAN,25263,0401008000,cur:exact
2016,REGION IV A,BATANGAS,CUENCA,18147,0401009000,cur:exact
2016,REGION IV A,BATANGAS,IBAAN,28883,0401010000,cur:exact
2016,REGION IV A,BATANGAS,LAUREL,19609,0401011000,cur:exact
2016,REGION IV A,BATANGAS,LEMERY,38901,0401012000,cur:exact
2016,REGION IV A,BATANGAS,LIAN,24966,0401013000,cur:exact
2016,REGION IV A,BATANGAS,LIPA,141785,0401014000,cur:based
2016,REGION IV A,BATANGAS,LOBO,20329,0401015000,cur:exact
2016,REGION IV A,BATANGAS,MABINI,23679,0401016000,cur:exact
2016,REGION IV A,BATANGAS,MALVAR,18908,0401017000,cur:exact
2016,REGION IV A,BATANGAS,MATAAS NA KAHOY,13031,0401018000,cur:exact
2016,REGION IV A,BATANGAS,NASUGBU,53615,0401019000,cur:exact
2016,REGION IV A,BATANGAS,PADRE GARCIA,24429,0401020000,cur:exact
2016,REGION IV A,BATANGAS,ROSARIO,53451,0401021000,cur:exact
2016,REGION IV A,BATANGAS,SAN JOSE,34667,0401022000,cur:exact
2016,REGION IV A,BATANGAS,SAN JUAN,47795,0401023000,cur:exact
2016,REGION IV A,BATANGAS,SAN LUIS,17618,0401024000,cur:exact
2016,REGION IV A,BATANGAS,SAN NICOLAS,12213,0401025000,cur:exact
2016,REGION IV A,BATANGAS,SAN PASCUAL,28616,0401026000,cur:exact
2016,REGION IV A,BATANGAS,SANTA TERESITA,10586,0401027000,cur:exact
2016,REGION IV A,BATANGAS,SANTO TOMAS,68430,0401028000,cur:based
2016,REGION IV A,BATANGAS,TAAL,27469,0401029000,cur:exact
2016,REGION IV A,BATANGAS,TALISAY,14480,0401030000,cur:exact
2016,REGION IV A,BATANGAS,TANAUAN,81124,0401031000,cur:based
2016,REGION IV A,BATANGAS,TAYSAN,19469,0401032000,cur:exact
2016,REGION IV A,BATANGAS,TINGLOY,9092,0401033000,cur:exact
2016,REGION IV A,BATANGAS,TUY,16789,0401034000,cur:exact
2016,REGION IV A,CAVITE,ALFONSO,24093,0402101000,cur:exact
2016,REGION IV A,CAVITE,AMADEO,18927,0402102000,cur:exact
2016,REGION IV A,CAVITE,BACOOR,175547,0402103000,cur:based
2016,REGION IV A,CAVITE,CARMONA,36084,0402104000,cur:based
2016,REGION IV A,CAVITE,CAVITE,46609,0402105000,cur:based
2016,REGION IV A,CAVITE,DASMARINAS,232256,0402106000,cur:based
2016,REGION IV A,CAVITE,GEN MARIANO ALVAREZ,59942,0402123000,cur:exact
2016,REGION IV A,CAVITE,GENERAL EMILIO AGUINALDO,10531,0402107000,cur:exact
2016,REGION IV A,CAVITE,GENERAL TRIAS,75345,0402108000,cur:based
2016,REGION IV A,CAVITE,IMUS,121230,0402109000,cur:based
2016,REGION IV A,CAVITE,INDANG,33186,0402110000,cur:exact
2016,REGION IV A,CAVITE,KAWIT,35499,0402111000,cur:exact
2016,REGION IV A,CAVITE,MAGALLANES,10326,0402112000,cur:exact
2016,REGION IV A,CAVITE,MARAGONDON,20971,0402113000,cur:exact
2016,REGION IV A,CAVITE,MENDEZ MENDEZ NUNEZ,12957,0402114000,old:stripped
