user_country,friend_country,user_region,friend_region,scaled_sci
PH,PH,PHL.39_1,PHL.13_1,182128
PH,PH,PHL.13_1,PHL.39_1,182128
PH,PH,PHL.70_1,PHL.46_1,8182
PH,PH,PHL.46_1,PHL.70_1,8182
PH,PH,PHL.48_1,PHL.38_1,4168
PH,PH,PHL.38_1,PHL.48_1,4168
PH,PH,PHL.79_1,PHL.38_1,6204
PH,PH,PHL.38_1,PHL.79_1,6204
PH,PH,PHL.65_1,PHL.41_1,6647
PH,PH,PHL.41_1,PHL.65_1,6647
PH,PH,PHL.58_1,PHL.14_1,7800
PH,PH,PHL.14_1,PHL.58_1,7800
PH,PH,PHL.72_1,PHL.40_1,5775
PH,PH,PHL.40_1,PHL.72_1,5775
PH,PH,PHL.60_1,PHL.28_1,4631
PH,PH,PHL.28_1,PHL.60_1,4631
PH,PH,PHL.77_1,PHL.28_1,8580
PH,PH,PHL.28_1,PHL.77_1,8580
PH,PH,PHL.52_1,PHL.19_1,6706
PH,PH,PHL.19_1,PHL.52_1,6706
PH,PH,PHL.4_1,PHL.18_1,5439
PH,PH,PHL.18_1,PHL.4_1,5439
PH,PH,PHL.4_1,PHL.46_1,10616
PH,PH,PHL.46_1,PHL.4_1,10616
PH,PH,PHL.79_1,PHL.1_1,6003
PH,PH,PHL.1_1,PHL.79_1,6003
PH,PH,PHL.69_1,PHL.67_1,6604
PH,PH,PHL.67_1,PHL.69_1,6604
PH,PH,PHL.58_1,PHL.48_1,6434
PH,PH,PHL.48_1,PHL.58_1,6434
PH,PH,PHL.26_1,PHL.17_1,5432
PH,PH,PHL.17_1,PHL.26_1,5432
PH,PH,PHL.67_1,PHL.38_1,5669
PH,PH,PHL.38_1,PHL.67_1,5669
PH,PH,PHL.52_1,PHL.41_1,14713
PH,PH,PHL.41_1,PHL.52_1,14713
PH,PH,PHL.6_1,PHL.57_1,92973
PH,PH,PHL.57_1,PHL.6_1,92973
PH,PH,PHL.79_1,PHL.48_1,134589
PH,PH,PHL.48_1,PHL.79_1,134589
PH,PH,PHL.48_1,PHL.27_1,15406
PH,PH,PHL.27_1,PHL.48_1,15406
PH,PH,PHL.71_1,PHL.17_1,10771
PH,PH,PHL.17_1,PHL.71_1,10771
PH,PH,PHL.72_1,PHL.17_1,4965
PH,PH,PHL.17_1,PHL.72_1,4965
PH,PH,PHL.71_1,PHL.57_1,6977
PH,PH,PHL.57_1,PHL.71_1,6977
PH,PH,PHL.75_1,PHL.29_1,49637
PH,PH,PHL.29_1,PHL.75_1,49637
PH,PH,PHL.79_1,PHL.18_1,5562
PH,PH,PHL.18_1,PHL.79_1,5562
PH,PH,PHL.59_1,PHL.18_1,5954
PH,PH,PHL.18_1,PHL.59_1,5954
PH,PH,PHL.31_1,PHL.1_1,5244
PH,PH,PHL.1_1,PHL.31_1,5244
PH,PH,PHL.55_1,PHL.54_1,6218
PH,PH,PHL.54_1,PHL.55_1,6218
PH,PH,PHL.73_1,PHL.30_1,28434
PH,PH,PHL.30_1,PHL.73_1,28434
PH,PH,PHL.35_1,PHL.31_1,4452
PH,PH,PHL.31_1,PHL.35_1,4452
PH,PH,PHL.6_1,PHL.68_1,7896
PH,PH,PHL.68_1,PHL.6_1,7896
PH,PH,PHL.78_1,PHL.26_1,5029
PH,PH,PHL.26_1,PHL.78_1,5029
PH,PH,PHL.44_1,PHL.36_1,6424
PH,PH,PHL.36_1,PHL.44_1,6424
PH,PH,PHL.48_1,PHL.48_1,3468725
PH,PH,PHL.9_1,PHL.3_1,9018
PH,PH,PHL.3_1,PHL.9_1,9018
PH,PH,PHL.54_1,PHL.41_1,7001
PH,PH,PHL.41_1,PHL.54_1,7001
PH,PH,PHL.54_1,PHL.30_1,12982
PH,PH,PHL.30_1,PHL.54_1,12982
PH,PH,PHL.74_1,PHL.55_1,4943
PH,PH,PHL.55_1,PHL.74_1,4943
PH,PH,PHL.45_1,PHL.11_1,4461
PH,PH,PHL.11_1,PHL.45_1,4461
PH,PH,PHL.35_1,PHL.15_1,4063
PH,PH,PHL.15_1,PHL.35_1,4063
PH,PH,PHL.55_1,PHL.50_1,9814
PH,PH,PHL.50_1,PHL.55_1,9814
PH,PH,PHL.77_1,PHL.10_1,2815
PH,PH,PHL.10_1,PHL.77_1,2815
PH,PH,PHL.76_1,PHL.28_1,4269
PH,PH,PHL.28_1,PHL.76_1,4269
PH,PH,PHL.77_1,PHL.53_1,21430
PH,PH,PHL.53_1,PHL.77_1,21430
PH,PH,PHL.75_1,PHL.21_1,23335
PH,PH,PHL.21_1,PHL.75_1,23335
PH,PH,PHL.54_1,PHL.21_1,6224
PH,PH,PHL.21_1,PHL.54_1,6224
PH,PH,PHL.42_1,PHL.3_1,9688
PH,PH,PHL.3_1,PHL.42_1,9688
PH,PH,PHL.52_1,PHL.44_1,8714
PH,PH,PHL.44_1,PHL.52_1,8714
PH,PH,PHL.25_1,PHL.11_1,3641
PH,PH,PHL.11_1,PHL.25_1,3641
PH,PH,PHL.48_1,PHL.45_1,5499
PH,PH,PHL.45_1,PHL.48_1,5499
PH,PH,PHL.23_1,PHL.15_1,5623
PH,PH,PHL.15_1,PHL.23_1,5623
PH,PH,PHL.50_1,PHL.12_1,4349
PH,PH,PHL.12_1,PHL.50_1,4349
PH,PH,PHL.71_1,PHL.4_1,7844
PH,PH,PHL.4_1,PHL.71_1,7844
PH,PH,PHL.69_1,PHL.28_1,5160
PH,PH,PHL.28_1,PHL.69_1,5160
PH,PH,PHL.5_1,PHL.2_1,5919
PH,PH,PHL.2_1,PHL.5_1,5919
PH,PH,PHL.44_1,PHL.15_1,6243
PH,PH,PHL.15_1,PHL.44_1,6243
PH,PH,PHL.32_1,PHL.15_1,9016
PH,PH,PHL.15_1,PHL.32_1,9016
PH,PH,PHL.39_1,PHL.24_1,8482
PH,PH,PHL.24_1,PHL.39_1,8482
PH,PH,PHL.77_1,PHL.67_1,13140
PH,PH,PHL.67_1,PHL.77_1,13140
PH,PH,PHL.66_1,PHL.66_1,2513314
PH,PH,PHL.62_1,PHL.4_1,6509
PH,PH,PHL.4_1,PHL.62_1,6509
PH,PH,PHL.57_1,PHL.54_1,10011
PH,PH,PHL.54_1,PHL.57_1,10011
PH,PH,PHL.52_1,PHL.50_1,7736
PH,PH,PHL.50_1,PHL.52_1,7736
PH,PH,PHL.9_1,PHL.45_1,3587
PH,PH,PHL.45_1,PHL.9_1,3587
PH,PH,PHL.9_1,PHL.68_1,6270
PH,PH,PHL.68_1,PHL.9_1,6270
PH,PH,PHL.75_1,PHL.44_1,9269
PH,PH,PHL.44_1,PHL.75_1,9269
PH,PH,PHL.77_1,PHL.60_1,2780
PH,PH,PHL.60_1,PHL.77_1,2780
PH,PH,PHL.76_1,PHL.32_1,4641
PH,PH,PHL.32_1,PHL.76_1,4641
PH,PH,PHL.8_1,PHL.43_1,5959
PH,PH,PHL.43_1,PHL.8_1,5959
PH,PH,PHL.61_1,PHL.59_1,6146
PH,PH,PHL.59_1,PHL.61_1,6146
PH,PH,PHL.7_1,PHL.27_1,5022
PH,PH,PHL.27_1,PHL.7_1,5022
PH,PH,PHL.48_1,PHL.10_1,5305
PH,PH,PHL.10_1,PHL.48_1,5305
PH,PH,PHL.68_1,PHL.22_1,7749
PH,PH,PHL.22_1,PHL.68_1,7749
PH,PH,PHL.23_1,PHL.16_1,6284
PH,PH,PHL.16_1,PHL.23_1,6284
PH,PH,PHL.74_1,PHL.1_1,5239
PH,PH,PHL.1_1,PHL.74_1,5239
PH,PH,PHL.50_1,PHL.37_1,80578
PH,PH,PHL.37_1,PHL.50_1,80578
PH,PH,PHL.65_1,PHL.58_1,72288
PH,PH,PHL.58_1,PHL.65_1,72288
PH,PH,PHL.50_1,PHL.38_1,516020
PH,PH,PHL.38_1,PHL.50_1,516020
PH,PH,PHL.66_1,PHL.32_1,7758
PH,PH,PHL.32_1,PHL.66_1,7758
PH,PH,PHL.52_1,PHL.39_1,4817
PH,PH,PHL.39_1,PHL.52_1,4817
PH,PH,PHL.27_1,PHL.25_1,11127
PH,PH,PHL.25_1,PHL.27_1,11127
PH,PH,PHL.68_1,PHL.34_1,3854
PH,PH,PHL.34_1,PHL.68_1,3854
PH,PH,PHL.37_1,PHL.2_1,4493
PH,PH,PHL.2_1,PHL.37_1,4493
PH,PH,PHL.66_1,PHL.36_1,6877
PH,PH,PHL.36_1,PHL.66_1,6877
PH,PH,PHL.52_1,PHL.4_1,10205
PH,PH,PHL.4_1,PHL.52_1,10205
PH,PH,PHL.75_1,PHL.28_1,46669
PH,PH,PHL.28_1,PHL.75_1,46669
PH,PH,PHL.62_1,PHL.17_1,10435
PH,PH,PHL.17_1,PHL.62_1,10435
PH,PH,PHL.64_1,PHL.49_1,6861
PH,PH,PHL.49_1,PHL.64_1,6861
PH,PH,PHL.78_1,PHL.49_1,5450
PH,PH,PHL.49_1,PHL.78_1,5450
PH,PH,PHL.7_1,PHL.49_1,5056
PH,PH,PHL.49_1,PHL.7_1,5056
PH,PH,PHL.57_1,PHL.51_1,9073
PH,PH,PHL.51_1,PHL.57_1,9073
PH,PH,PHL.72_1,PHL.15_1,7578
PH,PH,PHL.15_1,PHL.72_1,7578
PH,PH,PHL.54_1,PHL.39_1,5982
PH,PH,PHL.39_1,PHL.54_1,5982
PH,PH,PHL.55_1,PHL.25_1,3795
PH,PH,PHL.25_1,PHL.55_1,3795
PH,PH,PHL.64_1,PHL.13_1,7873
PH,PH,PHL.13_1,PHL.64_1,7873
PH,PH,PHL.70_1,PHL.40_1,6141
PH,PH,PHL.40_1,PHL.70_1,6141
PH,PH,PHL.53_1,PHL.13_1,5259
PH,PH,PHL.13_1,PHL.53_1,5259
PH,PH,PHL.48_1,PHL.16_1,31850
PH,PH,PHL.16_1,PHL.48_1,31850
PH,PH,PHL.69_1,PHL.46_1,30172
PH,PH,PHL.46_1,PHL.69_1,30172
PH,PH,PHL.69_1,PHL.55_1,6419
PH,PH,PHL.55_1,PHL.69_1,6419
PH,PH,PHL.81_1,PHL.66_1,10272
PH,PH,PHL.66_1,PHL.81_1,10272
PH,PH,PHL.79_1,PHL.66_1,9938
PH,PH,PHL.66_1,PHL.79_1,9938
PH,PH,PHL.63_1,PHL.49_1,4189
PH,PH,PHL.49_1,PHL.63_1,4189
PH,PH,PHL.72_1,PHL.33_1,5047
PH,PH,PHL.33_1,PHL.72_1,5047
PH,PH,PHL.41_1,PHL.40_1,7240
PH,PH,PHL.40_1,PHL.41_1,7240
PH,PH,PHL.77_1,PHL.52_1,8924
PH,PH,PHL.52_1,PHL.77_1,8924
PH,PH,PHL.40_1,PHL.27_1,5803
PH,PH,PHL.27_1,PHL.40_1,5803
PH,PH,PHL.72_1,PHL.27_1,21343
PH,PH,PHL.27_1,PHL.72_1,21343
PH,PH,PHL.70_1,PHL.65_1,6864
PH,PH,PHL.65_1,PHL.70_1,6864
PH,PH,PHL.70_1,PHL.31_1,6043
PH,PH,PHL.31_1,PHL.70_1,6043
PH,PH,PHL.9_1,PHL.79_1,39751
PH,PH,PHL.79_1,PHL.9_1,39751
PH,PH,PHL.33_1,PHL.26_1,4029
PH,PH,PHL.26_1,PHL.33_1,4029
PH,PH,PHL.21_1,PHL.14_1,9038
PH,PH,PHL.14_1,PHL.21_1,9038
PH,PH,PHL.9_1,PHL.77_1,348217
PH,PH,PHL.77_1,PHL.9_1,348217
PH,PH,PHL.63_1,PHL.53_1,5490
PH,PH,PHL.53_1,PHL.63_1,5490
PH,PH,PHL.8_1,PHL.59_1,8426
PH,PH,PHL.59_1,PHL.8_1,8426
PH,PH,PHL.81_1,PHL.35_1,4683
PH,PH,PHL.35_1,PHL.81_1,4683
PH,PH,PHL.78_1,PHL.51_1,6185
PH,PH,PHL.51_1,PHL.78_1,6185
PH,PH,PHL.81_1,PHL.68_1,28789
PH,PH,PHL.68_1,PHL.81_1,28789
PH,PH,PHL.39_1,PHL.20_1,5374
PH,PH,PHL.20_1,PHL.39_1,5374
PH,PH,PHL.56_1,PHL.21_1,4074
PH,PH,PHL.21_1,PHL.56_1,4074
PH,PH,PHL.69_1,PHL.61_1,6258
PH,PH,PHL.61_1,PHL.69_1,6258
PH,PH,PHL.37_1,PHL.21_1,4114
PH,PH,PHL.21_1,PHL.37_1,4114
PH,PH,PHL.60_1,PHL.48_1,5153
PH,PH,PHL.48_1,PHL.60_1,5153
PH,PH,PHL.72_1,PHL.63_1,5791
PH,PH,PHL.63_1,PHL.72_1,5791
PH,PH,PHL.68_1,PHL.60_1,4495
PH,PH,PHL.60_1,PHL.68_1,4495
PH,PH,PHL.78_1,PHL.60_1,23470
PH,PH,PHL.60_1,PHL.78_1,23470
PH,PH,PHL.69_1,PHL.68_1,5811
PH,PH,PHL.68_1,PHL.69_1,5811
PH,PH,PHL.58_1,PHL.21_1,5491
PH,PH,PHL.21_1,PHL.58_1,5491
PH,PH,PHL.68_1,PHL.48_1,91223
PH,PH,PHL.48_1,PHL.68_1,91223
PH,PH,PHL.78_1,PHL.5_1,7486
PH,PH,PHL.5_1,PHL.78_1,7486
PH,PH,PHL.71_1,PHL.55_1,4809
PH,PH,PHL.55_1,PHL.71_1,4809
PH,PH,PHL.43_1,PHL.34_1,4074
PH,PH,PHL.34_1,PHL.43_1,4074
PH,PH,PHL.20_1,PHL.16_1,6981
PH,PH,PHL.16_1,PHL.20_1,6981
PH,PH,PHL.46_1,PHL.34_1,5553
PH,PH,PHL.34_1,PHL.46_1,5553
PH,PH,PHL.9_1,PHL.34_1,5164
PH,PH,PHL.34_1,PHL.9_1,5164
PH,PH,PHL.5_1,PHL.49_1,5413
PH,PH,PHL.49_1,PHL.5_1,5413
PH,PH,PHL.7_1,PHL.46_1,7983
PH,PH,PHL.46_1,PHL.7_1,7983
PH,PH,PHL.54_1,PHL.53_1,7915
PH,PH,PHL.53_1,PHL.54_1,7915
PH,PH,PHL.66_1,PHL.22_1,7935
PH,PH,PHL.22_1,PHL.66_1,7935
PH,PH,PHL.75_1,PHL.49_1,24627
PH,PH,PHL.49_1,PHL.75_1,24627
PH,PH,PHL.57_1,PHL.19_1,9127
PH,PH,PHL.19_1,PHL.57_1,9127
PH,PH,PHL.59_1,PHL.55_1,5834
PH,PH,PHL.55_1,PHL.59_1,5834
PH,PH,PHL.43_1,PHL.11_1,5030
PH,PH,PHL.11_1,PHL.43_1,5030
PH,PH,PHL.77_1,PHL.49_1,7996
PH,PH,PHL.49_1,PHL.77_1,7996
PH,PH,PHL.7_1,PHL.63_1,31855
PH,PH,PHL.63_1,PHL.7_1,31855
PH,PH,PHL.37_1,PHL.20_1,5340
PH,PH,PHL.20_1,PHL.37_1,5340
PH,PH,PHL.7_1,PHL.73_1,11378
PH,PH,PHL.73_1,PHL.7_1,11378
PH,PH,PHL.8_1,PHL.22_1,5897
PH,PH,PHL.22_1,PHL.8_1,5897
PH,PH,PHL.23_1,PHL.17_1,13884
PH,PH,PHL.17_1,PHL.23_1,13884
PH,PH,PHL.64_1,PHL.45_1,21863
PH,PH,PHL.45_1,PHL.64_1,21863
PH,PH,PHL.78_1,PHL.34_1,7518
PH,PH,PHL.34_1,PHL.78_1,7518
PH,PH,PHL.36_1,PHL.10_1,5593
PH,PH,PHL.10_1,PHL.36_1,5593
PH,PH,PHL.72_1,PHL.10_1,4532
PH,PH,PHL.10_1,PHL.72_1,4532
PH,PH,PHL.4_1,PHL.14_1,8272
PH,PH,PHL.14_1,PHL.4_1,8272
PH,PH,PHL.77_1,PHL.70_1,9499
PH,PH,PHL.70_1,PHL.77_1,9499
PH,PH,PHL.22_1,PHL.18_1,5077
PH,PH,PHL.18_1,PHL.22_1,5077
PH,PH,PHL.54_1,PHL.1_1,6356
PH,PH,PHL.1_1,PHL.54_1,6356
PH,PH,PHL.61_1,PHL.42_1,3836
PH,PH,PHL.42_1,PHL.61_1,3836
PH,PH,PHL.40_1,PHL.33_1,5127
PH,PH,PHL.33_1,PHL.40_1,5127
PH,PH,PHL.73_1,PHL.62_1,4005
PH,PH,PHL.62_1,PHL.73_1,4005
PH,PH,PHL.81_1,PHL.77_1,62513
PH,PH,PHL.77_1,PHL.81_1,62513
PH,PH,PHL.9_1,PHL.64_1,4341
PH,PH,PHL.64_1,PHL.9_1,4341
PH,PH,PHL.80_1,PHL.79_1,102390
PH,PH,PHL.79_1,PHL.80_1,102390
PH,PH,PHL.70_1,PHL.45_1,4905
PH,PH,PHL.45_1,PHL.70_1,4905
PH,PH,PHL.72_1,PHL.25_1,6927
PH,PH,PHL.25_1,PHL.72_1,6927
PH,PH,PHL.76_1,PHL.43_1,5299
PH,PH,PHL.43_1,PHL.76_1,5299
PH,PH,PHL.55_1,PHL.30_1,4983
PH,PH,PHL.30_1,PHL.55_1,4983
PH,PH,PHL.44_1,PHL.18_1,4383
PH,PH,PHL.18_1,PHL.44_1,4383
PH,PH,PHL.69_1,PHL.69_1,2401694
PH,PH,PHL.40_1,PHL.1_1,6913
PH,PH,PHL.1_1,PHL.40_1,6913
PH,PH,PHL.80_1,PHL.1_1,5879
PH,PH,PHL.1_1,PHL.80_1,5879
PH,PH,PHL.48_1,PHL.18_1,4691
PH,PH,PHL.18_1,PHL.48_1,4691
PH,PH,PHL.69_1,PHL.2_1,6123
PH,PH,PHL.2_1,PHL.69_1,6123
PH,PH,PHL.33_1,PHL.2_1,3775
PH,PH,PHL.2_1,PHL.33_1,3775
PH,PH,PHL.21_1,PHL.10_1,4435
PH,PH,PHL.10_1,PHL.21_1,4435
PH,PH,PHL.79_1,PHL.63_1,5319
PH,PH,PHL.63_1,PHL.79_1,5319
PH,PH,PHL.66_1,PHL.33_1,4630
PH,PH,PHL.33_1,PHL.66_1,4630
PH,PH,PHL.73_1,PHL.40_1,3495
PH,PH,PHL.40_1,PHL.73_1,3495
PH,PH,PHL.60_1,PHL.31_1,9606
PH,PH,PHL.31_1,PHL.60_1,9606
PH,PH,PHL.37_1,PHL.36_1,4211
PH,PH,PHL.36_1,PHL.37_1,4211
PH,PH,PHL.68_1,PHL.42_1,5885
PH,PH,PHL.42_1,PHL.68_1,5885
PH,PH,PHL.78_1,PHL.29_1,4873
PH,PH,PHL.29_1,PHL.78_1,4873
PH,PH,PHL.74_1,PHL.15_1,17504
PH,PH,PHL.15_1,PHL.74_1,17504
PH,PH,PHL.63_1,PHL.15_1,4061
PH,PH,PHL.15_1,PHL.63_1,4061
PH,PH,PHL.68_1,PHL.23_1,4754
PH,PH,PHL.23_1,PHL.68_1,4754
PH,PH,PHL.59_1,PHL.12_1,7774
PH,PH,PHL.12_1,PHL.59_1,7774
PH,PH,PHL.44_1,PHL.28_1,30075
PH,PH,PHL.28_1,PHL.44_1,30075
PH,PH,PHL.80_1,PHL.49_1,24630
PH,PH,PHL.49_1,PHL.80_1,24630
PH,PH,PHL.50_1,PHL.35_1,55125
PH,PH,PHL.35_1,PHL.50_1,55125
PH,PH,PHL.53_1,PHL.10_1,4535
PH,PH,PHL.10_1,PHL.53_1,4535
PH,PH,PHL.8_1,PHL.21_1,5361
PH,PH,PHL.21_1,PHL.8_1,5361
PH,PH,PHL.58_1,PHL.47_1,17851
PH,PH,PHL.47_1,PHL.58_1,17851
PH,PH,PHL.55_1,PHL.32_1,4403
PH,PH,PHL.32_1,PHL.55_1,4403
PH,PH,PHL.63_1,PHL.59_1,6435
PH,PH,PHL.59_1,PHL.63_1,6435
PH,PH,PHL.33_1,PHL.33_1,10165117
PH,PH,PHL.81_1,PHL.39_1,4900
PH,PH,PHL.39_1,PHL.81_1,4900
PH,PH,PHL.26_1,PHL.13_1,4826
PH,PH,PHL.13_1,PHL.26_1,4826
PH,PH,PHL.77_1,PHL.32_1,6277
PH,PH,PHL.32_1,PHL.77_1,6277
PH,PH,PHL.60_1,PHL.5_1,7987
PH,PH,PHL.5_1,PHL.60_1,7987
PH,PH,PHL.67_1,PHL.51_1,9341
PH,PH,PHL.51_1,PHL.67_1,9341
PH,PH,PHL.61_1,PHL.53_1,4709
PH,PH,PHL.53_1,PHL.61_1,4709
PH,PH,PHL.46_1,PHL.10_1,11979
PH,PH,PHL.10_1,PHL.46_1,11979
PH,PH,PHL.74_1,PHL.71_1,46023
PH,PH,PHL.71_1,PHL.74_1,46023
PH,PH,PHL.62_1,PHL.36_1,5148
PH,PH,PHL.36_1,PHL.62_1,5148
PH,PH,PHL.49_1,PHL.49_1,1051469
PH,PH,PHL.6_1,PHL.63_1,5016
PH,PH,PHL.63_1,PHL.6_1,5016
PH,PH,PHL.23_1,PHL.12_1,11506
PH,PH,PHL.12_1,PHL.23_1,11506
PH,PH,PHL.22_1,PHL.12_1,7576
PH,PH,PHL.12_1,PHL.22_1,7576
PH,PH,PHL.60_1,PHL.25_1,4426
PH,PH,PHL.25_1,PHL.60_1,4426
PH,PH,PHL.71_1,PHL.38_1,3913
PH,PH,PHL.38_1,PHL.71_1,3913
PH,PH,PHL.72_1,PHL.41_1,16131
PH,PH,PHL.41_1,PHL.72_1,16131
PH,PH,PHL.68_1,PHL.30_1,16124
PH,PH,PHL.30_1,PHL.68_1,16124
PH,PH,PHL.6_1,PHL.54_1,8079
PH,PH,PHL.54_1,PHL.6_1,8079
PH,PH,PHL.28_1,PHL.19_1,4995
PH,PH,PHL.19_1,PHL.28_1,4995
PH,PH,PHL.7_1,PHL.11_1,37879
PH,PH,PHL.11_1,PHL.7_1,37879
PH,PH,PHL.61_1,PHL.5_1,6021
PH,PH,PHL.5_1,PHL.61_1,6021
PH,PH,PHL.81_1,PHL.62_1,6491
PH,PH,PHL.62_1,PHL.81_1,6491
PH,PH,PHL.45_1,PHL.45_1,8745412
PH,PH,PHL.40_1,PHL.20_1,24098
PH,PH,PHL.20_1,PHL.40_1,24098
PH,PH,PHL.6_1,PHL.21_1,6681
PH,PH,PHL.21_1,PHL.6_1,6681
PH,PH,PHL.42_1,PHL.19_1,4892
PH,PH,PHL.19_1,PHL.42_1,4892
PH,PH,PHL.22_1,PHL.11_1,4826
PH,PH,PHL.11_1,PHL.22_1,4826
PH,PH,PHL.71_1,PHL.32_1,7495
PH,PH,PHL.32_1,PHL.71_1,7495
PH,PH,PHL.64_1,PHL.34_1,8104
PH,PH,PHL.34_1,PHL.64_1,8104
PH,PH,PHL.68_1,PHL.12_1,5764
PH,PH,PHL.12_1,PHL.68_1,5764
PH,PH,PHL.56_1,PHL.23_1,4685
PH,PH,PHL.23_1,PHL.56_1,4685
PH,PH,PHL.3_1,PHL.13_1,5654
PH,PH,PHL.13_1,PHL.3_1,5654
PH,PH,PHL.73_1,PHL.70_1,10763
PH,PH,PHL.70_1,PHL.73_1,10763
PH,PH,PHL.40_1,PHL.16_1,5873
PH,PH,PHL.16_1,PHL.40_1,5873
PH,PH,PHL.55_1,PHL.42_1,4375
PH,PH,PHL.42_1,PHL.55_1,4375
PH,PH,PHL.56_1,PHL.56_1,4113616
PH,PH,PHL.63_1,PHL.56_1,506949
PH,PH,PHL.56_1,PHL.63_1,506949
PH,PH,PHL.6_1,PHL.29_1,7882
PH,PH,PHL.29_1,PHL.6_1,7882
PH,PH,PHL.9_1,PHL.52_1,9955
PH,PH,PHL.52_1,PHL.9_1,9955
PH,PH,PHL.32_1,PHL.31_1,7348
PH,PH,PHL.31_1,PHL.32_1,7348
PH,PH,PHL.6_1,PHL.10_1,6909
PH,PH,PHL.10_1,PHL.6_1,6909
PH,PH,PHL.77_1,PHL.22_1,4951
PH,PH,PHL.22_1,PHL.77_1,4951
PH,PH,PHL.41_1,PHL.28_1,16322
PH,PH,PHL.28_1,PHL.41_1,16322
PH,PH,PHL.7_1,PHL.40_1,6576
PH,PH,PHL.40_1,PHL.7_1,6576
PH,PH,PHL.2_1,PHL.26_1,29748
PH,PH,PHL.26_1,PHL.2_1,29748
PH,PH,PHL.69_1,PHL.13_1,6019
PH,PH,PHL.13_1,PHL.69_1,6019
PH,PH,PHL.59_1,PHL.20_1,8638
PH,PH,PHL.20_1,PHL.59_1,8638
PH,PH,PHL.9_1,PHL.19_1,5159
PH,PH,PHL.19_1,PHL.9_1,5159
PH,PH,PHL.30_1,PHL.11_1,12701
PH,PH,PHL.11_1,PHL.30_1,12701
PH,PH,PHL.41_1,PHL.25_1,21116
PH,PH,PHL.25_1,PHL.41_1,21116
PH,PH,PHL.23_1,PHL.13_1,5525
PH,PH,PHL.13_1,PHL.23_1,5525
PH,PH,PHL.78_1,PHL.48_1,5597
PH,PH,PHL.48_1,PHL.78_1,5597
PH,PH,PHL.34_1,PHL.27_1,4000
PH,PH,PHL.27_1,PHL.34_1,4000
PH,PH,PHL.49_1,PHL.25_1,16111
PH,PH,PHL.25_1,PHL.49_1,16111
PH,PH,PHL.79_1,PHL.77_1,31229
PH,PH,PHL.77_1,PHL.79_1,31229
PH,PH,PHL.79_1,PHL.67_1,15749
PH,PH,PHL.67_1,PHL.79_1,15749
PH,PH,PHL.66_1,PHL.55_1,6160
PH,PH,PHL.55_1,PHL.66_1,6160
PH,PH,PHL.77_1,PHL.65_1,8449
PH,PH,PHL.65_1,PHL.77_1,8449
PH,PH,PHL.57_1,PHL.18_1,6649
PH,PH,PHL.18_1,PHL.57_1,6649
PH,PH,PHL.8_1,PHL.7_1,16536
PH,PH,PHL.7_1,PHL.8_1,16536
PH,PH,PHL.76_1,PHL.48_1,4840
PH,PH,PHL.48_1,PHL.76_1,4840
PH,PH,PHL.71_1,PHL.12_1,7039
PH,PH,PHL.12_1,PHL.71_1,7039
PH,PH,PHL.54_1,PHL.25_1,8547
PH,PH,PHL.25_1,PHL.54_1,8547
PH,PH,PHL.51_1,PHL.13_1,5485
PH,PH,PHL.13_1,PHL.51_1,5485
PH,PH,PHL.79_1,PHL.61_1,5165
PH,PH,PHL.61_1,PHL.79_1,5165
PH,PH,PHL.70_1,PHL.49_1,13077
PH,PH,PHL.49_1,PHL.70_1,13077
PH,PH,PHL.70_1,PHL.67_1,420097
PH,PH,PHL.67_1,PHL.70_1,420097
PH,PH,PHL.66_1,PHL.21_1,6990
PH,PH,PHL.21_1,PHL.66_1,6990
PH,PH,PHL.77_1,PHL.12_1,3246
PH,PH,PHL.12_1,PHL.77_1,3246
PH,PH,PHL.69_1,PHL.38_1,4444
PH,PH,PHL.38_1,PHL.69_1,4444
PH,PH,PHL.62_1,PHL.3_1,6387
PH,PH,PHL.3_1,PHL.62_1,6387
PH,PH,PHL.7_1,PHL.68_1,5253
PH,PH,PHL.68_1,PHL.7_1,5253
PH,PH,PHL.35_1,PHL.29_1,4077
PH,PH,PHL.29_1,PHL.35_1,4077
PH,PH,PHL.2_1,PHL.1_1,4747
PH,PH,PHL.1_1,PHL.2_1,4747
PH,PH,PHL.20_1,PHL.20_1,1003046
PH,PH,PHL.70_1,PHL.5_1,5491
PH,PH,PHL.5_1,PHL.70_1,5491
PH,PH,PHL.60_1,PHL.32_1,4681
PH,PH,PHL.32_1,PHL.60_1,4681
PH,PH,PHL.76_1,PHL.47_1,12142
PH,PH,PHL.47_1,PHL.76_1,12142
PH,PH,PHL.7_1,PHL.31_1,6407
PH,PH,PHL.31_1,PHL.7_1,6407
PH,PH,PHL.62_1,PHL.33_1,4073
PH,PH,PHL.33_1,PHL.62_1,4073
PH,PH,PHL.54_1,PHL.40_1,12480
PH,PH,PHL.40_1,PHL.54_1,12480
PH,PH,PHL.61_1,PHL.45_1,6586
PH,PH,PHL.45_1,PHL.61_1,6586
PH,PH,PHL.50_1,PHL.43_1,5876
PH,PH,PHL.43_1,PHL.50_1,5876
PH,PH,PHL.15_1,PHL.10_1,5273
PH,PH,PHL.10_1,PHL.15_1,5273
PH,PH,PHL.31_1,PHL.24_1,18472
PH,PH,PHL.24_1,PHL.31_1,18472
PH,PH,PHL.55_1,PHL.52_1,5404
PH,PH,PHL.52_1,PHL.55_1,5404
